PLAZO,CAPITAL,DÍAS MORA,INGRESOS MENSUALES,GASTOS MENSUALES,NUM.CREDITOS SOLICITADOS,latitud,longitud,meses_transcurridos,mes_de_pago,TIPO EMPLEO_independiente,TIPO DE VIVIENDA_propia,ESTADO CIVIL_soltero/a,ESTADO CIVIL_union libre,NIVEL EDUCATIVO_postgrado,NIVEL EDUCATIVO_profesional,NIVEL EDUCATIVO_secundaria,NIVEL EDUCATIVO_tecnico,Cuotas en mora
30.0,0.2,1040.0,1.0,0.3,1.0,3.43722,-76.5225,34.0,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.25,937.0,1.8,0.8,1.0,3.43722,-76.5225,26.544021024967147,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.25,895.0,0.826,0.37,1.0,6.25184,-75.56359,20.729303547963205,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
16.0,0.15,1212.0,0.85,0.5,1.0,6.25184,-75.56359,15.0,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.15,1352.0,2.15,0.25,2.0,4.33646,-74.36378,31.07752956636005,7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.1,1880.0,1.4726564318220745,0.6,1.0,4.60971,-74.08175,31.07752956636005,7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.24,1452.0,4.0,1.9,1.0,5.04333,-76.01667,31.07752956636005,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30.0,0.18,1023.0,0.9,0.45,1.0,4.60971,-74.08175,14.88173455978975,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.25,1303.0,1.8,0.5,1.0,4.60971,-74.08175,39.81603153745072,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
22.0,0.2,510.0,2.1,1.9,2.0,5.06889,-75.51738,57.91721419185283,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
27.0,0.35,1420.0,2.3,0.7,1.0,4.60971,-74.08175,18.23258869908016,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1050.0,1.8,0.6,1.0,6.15769,-75.64317,22.1419185282523,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.4,509.0,1.6,0.4,1.0,6.25184,-75.56359,16.36005256241787,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28.0,0.25,1557.0,2.4,1.9,1.0,9.82767,-75.1217,44.415243101182654,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.15,614.0,0.7812,0.4,2.0,4.60971,-74.08175,31.07752956636005,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.25,593.0,3.5,0.6,1.0,7.06528,-73.85472,40.34165571616295,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
30.0,0.1,1564.0,2.75,1.4,1.0,4.60971,-74.08175,27.8580814717477,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
17.0,0.2,861.0,3.0,0.2,1.0,10.96854,-74.78132,31.07752956636005,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,782.0,1.5,0.6,1.0,10.96854,-74.78132,93.10118265440212,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
20.0,0.15,1704.0,2.9,1.0,1.0,3.53944,-76.30361,31.07752956636005,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.15,1481.0,1.2,0.8,1.0,1.29851,-77.40614,7.09592641261498,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.18,567.0,3.0,1.9,2.0,4.60971,-74.08175,76.51116951379764,11,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
30.0,0.5,578.0,4.199999999999999,1.2,1.0,3.43722,-76.5225,70.82785808147175,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,902.0,1.2,0.4,1.0,4.83916,-75.66727,60.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29.0,0.25,1482.0,2.0,0.8,1.0,6.33732,-75.55795,5.7490144546649145,12,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
30.0,0.25,1210.0,1.4,1.1,1.0,4.60971,-74.08175,131.85775295663603,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.3,2048.0,1.6595960105234608,0.6,1.0,4.60971,-74.08175,6.0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.25,472.0,2.753,0.75,1.0,4.60971,-74.08175,1.7082785808147174,11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,700.0,1.196585,0.35,1.0,4.57937,-74.21682,31.011826544021027,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
30.0,0.2,1084.0,1.4,0.85,1.0,4.60971,-74.08175,131.85775295663603,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
30.0,0.3,643.0,1.888368326624986,0.6,1.0,7.53941,-72.77238,31.07752956636005,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
24.0,0.28,1148.0,1.890737910038792,0.6,1.0,6.25184,-75.56359,9.0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,639.0,1.679,0.7,1.0,8.25,-76.05,17.3784494086728,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,527.0,1.8367623269561293,0.6,1.0,4.60971,-74.08175,131.85775295663603,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,751.0,1.0,0.3,1.0,4.60971,-74.08175,20.86070959264126,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.2,488.0,1.0,0.8,1.0,6.25184,-75.56359,10.216819973718792,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
30.0,0.5,1545.0,3.0,1.8,1.0,5.54782,-75.64368,4.960578186596584,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
26.0,0.2,603.0,3.1,0.3,1.0,4.60971,-74.08175,48.0946123521682,6,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
30.0,0.42,908.0,1.8859145522271,0.6,1.0,4.60971,-74.08175,3.0,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1309.0,2.194,0.55,1.0,6.25184,-75.56359,43.49540078843627,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.14,552.0,1.0,0.25,1.0,4.60971,-74.08175,131.85775295663603,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.25,1370.0,3.5,1.0,1.0,4.60971,-74.08175,92.8712220762155,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,1306.0,1.115,0.5,2.0,4.60971,-74.08175,8.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.25,917.0,3.0,1.0,1.0,6.33732,-75.55795,11.4323258869908,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.35,2039.0,1.744515043268538,0.6,1.0,5.30933,-73.81575,11.0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.25,1647.0,3.2,0.5,1.0,4.60971,-74.08175,31.07752956636005,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.3,1493.0,2.0,0.00048,1.0,4.60971,-74.08175,28.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.5,630.0,2.2,0.95,1.0,6.25184,-75.56359,11.169513797634693,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.15,1763.0,1.2,0.2,1.0,4.33916,-73.93852,31.07752956636005,11,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1306.0,1.115,0.5,2.0,4.60971,-74.08175,8.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
29.0,0.22,1236.0,2.155733,0.4,1.0,6.25184,-75.56359,99.21156373193166,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
30.0,0.25,661.0,2.5,1.0,1.0,8.87443,-75.62028,23.94875164257556,5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1459.0,1.3,0.5,1.0,6.33732,-75.55795,92.44415243101184,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,869.0,1.6,1.0,1.0,4.60971,-74.08175,31.07752956636005,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.2,1219.0,2.8,1.2,1.0,3.53944,-76.30361,31.07752956636005,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.15,536.0,0.9,0.6,1.0,4.60971,-74.08175,31.931668856767413,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.2,1096.0,1.625133822214598,0.6,1.0,4.60971,-74.08175,12.0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,925.0,3.0,0.4,1.0,4.60971,-74.08175,31.07752956636005,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
12.0,0.1,1712.0,1.3279895169109062,0.6,1.0,6.15639,-75.78722,16.0,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.35,942.0,1.617758,0.7,1.0,4.60971,-74.08175,118.00262812089356,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
20.0,0.5,1986.0,2.8983798801568343,0.6,1.0,4.60971,-74.08175,131.85775295663603,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.35,622.0,1.03,0.25,1.0,6.25184,-75.56359,17.64126149802891,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28.0,0.32,602.0,3.5,1.0,1.0,4.60971,-74.08175,31.07752956636005,10,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.25,1142.0,1.5,0.4,1.0,6.33732,-75.55795,31.07752956636005,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.3,860.0,4.199999999999999,0.8,1.0,4.60971,-74.08175,31.07752956636005,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1664.0,1.5805596527032275,0.6,1.0,4.60971,-74.08175,12.0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.3,838.0,1.5093,0.9,1.0,4.60971,-74.08175,40.473061760841,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.15,512.0,1.1,0.5,2.0,6.25184,-75.56359,48.94875164257556,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
29.0,0.25,789.0,1.5,0.5,1.0,4.60971,-74.08175,43.69250985545335,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.12,905.0,1.38,0.7,1.0,4.60971,-74.08175,35.873850197109064,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.3,1057.0,2.0,0.3,1.0,4.57937,-74.21682,9.756898817345595,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.3,2030.0,1.6707603904363624,0.6,1.0,4.60971,-74.08175,13.0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
26.0,0.3,925.0,1.8841459189938845,0.6,1.0,6.15153,-75.61657,13.0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.1,619.0,1.6,0.7,1.0,4.60971,-74.08175,127.39816031537453,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.12,987.0,2.5,1.0,1.0,6.18461,-75.59913,55.42049934296978,9,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.25,1811.0,1.654365815131335,0.6,1.0,4.60971,-74.08175,31.07752956636005,7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,639.0,1.679,0.7,1.0,8.25,-76.05,17.3784494086728,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.18,545.0,1.6714451924620028,0.6,1.0,4.60971,-74.08175,31.07752956636005,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.3,1343.0,1.8,0.6,1.0,4.43889,-75.23222,131.85775295663603,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.32,1416.0,1.5,0.8,1.0,4.60971,-74.08175,31.07752956636005,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.3,1984.0,1.7094105521052212,0.6,1.0,5.06889,-75.51738,66.0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.5,746.0,1.2,0.5,1.0,6.25184,-75.56359,62.97634691195795,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.16,463.0,2.63,1.2,1.0,10.46314,-73.25322,52.52956636005256,10,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
30.0,0.1,1095.0,1.8,0.8,1.0,7.06528,-73.85472,41.52431011826544,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,1227.0,1.6570578709289188,0.6,1.0,10.39972,-75.51444,15.0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.45,1668.0,2.5,1.5,1.0,4.60971,-74.08175,43.49540078843627,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.15,704.0,0.828116,0.4,1.0,4.60971,-74.08175,52.46386333771353,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.2,662.0,2.564514,1.4,1.0,6.25184,-75.56359,131.85775295663603,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.1,2579.0,1.5282541870933202,0.6,1.0,10.46314,-73.25322,31.07752956636005,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.17,1354.0,0.8,0.25,1.0,4.60971,-74.08175,5.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
17.0,0.2,599.0,3.438904,0.35,1.0,4.60971,-74.08175,21.87910643889619,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,1657.0,1.6312611901583836,0.6,1.0,4.60971,-74.08175,48.0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.25,1830.0,2.0,0.7,1.0,10.46314,-73.25322,8.0,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.15,1352.0,2.15,0.25,2.0,4.33646,-74.36378,31.07752956636005,7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.2,647.0,3.25,1.5,1.0,4.60971,-74.08175,31.07752956636005,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
30.0,0.18,705.0,1.25,1.9,1.0,6.98789,-73.04953,12.385019710906702,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.12,1486.0,1.6053991701554868,0.6,1.0,10.39972,-75.51444,60.0,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.3,1425.0,1.3,0.4,1.0,7.06528,-73.85472,34.2969776609724,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.5,1127.0,1.59,0.4,1.0,10.96854,-74.78132,31.931668856767413,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,488.0,1.0,0.8,1.0,6.25184,-75.56359,10.216819973718792,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
30.0,0.2,532.0,4.199999999999999,0.7,1.0,3.43722,-76.5225,31.07752956636005,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.32,1416.0,1.5,0.8,1.0,4.60971,-74.08175,31.07752956636005,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,983.0,3.09,1.8,1.0,4.60971,-74.08175,24.868593955321945,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.15,1473.0,1.2,0.7,1.0,1.29851,-77.40614,12.943495400788436,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.3,1998.0,1.6565542086201317,0.6,1.0,4.60971,-74.08175,1.0,11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.15,1010.0,1.2,0.3,2.0,4.60971,-74.08175,51.6754270696452,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.15,1416.0,1.4,0.45,1.0,4.60971,-74.08175,1.6425755584756898,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
30.0,0.25,1192.0,1.89,1.4,1.0,5.8245,-73.03408,109.16557161629434,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
30.0,0.22,572.0,2.2,1.05,1.0,4.60971,-74.08175,9.921156373193169,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
29.0,0.25,789.0,1.5,0.5,1.0,4.60971,-74.08175,43.69250985545335,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.15,691.0,1.578,0.8,1.0,4.60971,-74.08175,131.85775295663603,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
30.0,0.15,490.0,4.199999999999999,1.8,1.0,6.17358,-75.33621,31.07752956636005,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
30.0,0.25,458.0,4.199999999999999,1.5,1.0,6.01335,-73.67352,31.07752956636005,7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
26.0,0.16,1173.0,1.5341346186402949,0.6,1.0,3.43722,-76.5225,31.07752956636005,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.5,1412.0,4.0,1.5,2.0,3.98695,-73.75797,4.92772667542707,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.1,914.0,1.55110873041536,0.6,1.0,8.74798,-75.88143,31.07752956636005,7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1190.0,2.7,1.7,1.0,7.53941,-72.77238,20.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.35,1163.0,3.058,0.6,2.0,4.81333,-75.69611,131.85775295663603,11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.25,963.0,1.0,0.4,1.0,4.60971,-74.08175,19.349540078843628,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.1,815.0,1.2,0.6,1.0,6.25184,-75.56359,87.48357424441524,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.25,1793.0,1.6445349671320968,0.6,1.0,8.17361,-76.05917,31.07752956636005,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.26,1727.0,2.4,0.7,1.0,4.60971,-74.08175,60.0,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.5,1475.0,1.1,0.65,1.0,4.60971,-74.08175,31.07752956636005,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.5,1003.0,1.75,0.5,1.0,4.60971,-74.08175,39.388961892247046,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.22,1766.0,1.2,0.4,1.0,4.60971,-74.08175,69.08672798948751,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.15,1295.0,1.5943918178517542,0.6,1.0,6.25184,-75.56359,60.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,814.0,3.5,1.9,1.0,4.83916,-75.66727,31.07752956636005,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1111.0,1.2,0.4,1.0,10.39972,-75.51444,24.83574244415243,10,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
30.0,0.5,946.0,1.2,0.45,1.0,4.33646,-74.36378,40.53876478318003,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,1116.0,1.2,0.1,1.0,4.43889,-75.23222,35.873850197109064,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.3,1189.0,3.14,0.8,1.0,8.21639,-73.24139,31.07752956636005,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.25,1184.0,1.4,0.8,1.0,2.9273,-75.28189,25.459921156373195,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.48,583.0,2.5,0.75,1.0,6.25184,-75.56359,51.14980289093298,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.2,1438.0,0.9,0.4,1.0,4.60971,-74.08175,18.88961892247044,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.3,1459.0,3.0,1.5,1.0,4.60971,-74.08175,31.07752956636005,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
29.0,0.3,549.0,3.187,0.5,1.0,4.60971,-74.08175,131.85775295663603,10,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
30.0,0.15,1243.0,1.564563150917671,0.6,1.0,5.06051,-73.97925,12.0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
21.0,0.2,971.0,1.5,0.35,1.0,5.33775,-72.39586,10.446780551905388,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
29.0,0.35,534.0,4.199999999999999,1.9,1.0,4.43889,-75.23222,31.07752956636005,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.1,552.0,1.2,0.5,1.0,4.60971,-74.08175,12.02365308804205,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1195.0,1.6,0.6,1.0,4.60971,-74.08175,12.943495400788436,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.2,933.0,1.3,0.65,2.0,4.14924,-74.88429,19.87516425755585,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
23.0,0.32,1254.0,2.186161770901026,0.6,1.0,4.60971,-74.08175,108.0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,1807.0,0.967,0.6,1.0,3.43722,-76.5225,27.201051248357423,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
30.0,0.34,1432.0,1.789261751737314,0.6,1.0,9.30472,-75.39778,12.0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.36,700.0,2.5,0.8,1.0,5.71434,-72.93391,131.85775295663603,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30.0,0.3,1173.0,1.672,0.7,1.0,10.96854,-74.78132,24.342969776609724,11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.28,517.0,1.46,0.6,2.0,8.42627,-76.78926,131.85775295663603,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,1934.0,1.3,0.8,1.0,6.33732,-75.55795,31.07752956636005,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,1158.0,1.0,1.9,1.0,4.60971,-74.08175,23.88304862023653,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,1230.0,1.8,1.1,1.0,7.53941,-72.77238,31.07752956636005,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.2,1515.0,0.95,0.35,1.0,4.60971,-74.08175,31.07752956636005,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
29.0,0.25,944.0,1.2,0.5,1.0,10.39972,-75.51444,73.88304862023654,11,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
23.0,0.18,1168.0,2.196245,0.65025,1.0,5.8245,-73.03408,71.22207621550591,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
29.0,0.25,2476.0,1.6216297343785375,0.6,1.0,4.60971,-74.08175,25.492772667542702,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.1,702.0,1.5,1.0,1.0,3.43722,-76.5225,15.407358738501973,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1051.0,2.8,1.9,1.0,6.25184,-75.56359,66.22864651773982,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.1,1844.0,1.5751533587113848,0.6,1.0,10.39972,-75.51444,75.32851511169514,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18.0,0.25,1439.0,1.825,0.7,1.0,4.60971,-74.08175,21.156373193166885,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.15,1060.0,1.2,0.45,1.0,6.25184,-75.56359,131.85775295663603,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
23.0,0.32,1254.0,2.186161770901026,0.6,1.0,4.60971,-74.08175,108.0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
17.0,0.2,599.0,3.438904,0.35,1.0,4.60971,-74.08175,21.87910643889619,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.35,824.0,3.0,0.9,2.0,10.96854,-74.78132,41.26149802890933,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.18,545.0,1.6714451924620028,0.6,1.0,4.60971,-74.08175,31.07752956636005,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1246.0,1.5,0.6,1.0,4.43889,-75.23222,31.07752956636005,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.2,1055.0,2.95,1.1,1.0,4.60971,-74.08175,74.34296977660972,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.5,1099.0,1.5,0.15,1.0,6.25184,-75.56359,60.67674113009198,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,506.0,2.4,1.1,1.0,4.60971,-74.08175,131.85775295663603,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.5,546.0,1.6,1.1,1.0,4.60971,-74.08175,40.83442838370565,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.25,1937.0,1.627315561958267,0.6,2.0,4.60971,-74.08175,7.0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.5,946.0,1.2,0.45,1.0,4.33646,-74.36378,40.53876478318003,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
28.0,0.44,1724.0,1.999515860801788,0.6,1.0,6.25184,-75.56359,31.07752956636005,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
