PLAZO,CAPITAL,DÍAS MORA,INGRESOS MENSUALES,GASTOS MENSUALES,latitud,longitud,meses_transcurridos,Cuotas en mora,mes_de_pago,TIPO EMPLEO_independiente,TIPO DE VIVIENDA_propia,ESTADO CIVIL_soltero/a,ESTADO CIVIL_union libre,NIVEL EDUCATIVO_postgrado,NIVEL EDUCATIVO_profesional,NIVEL EDUCATIVO_secundaria,NIVEL EDUCATIVO_tecnico
30.0,0.5,1434.0,1.660198,0.7,10.96854,-74.78132,38.961892247043366,1,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,0.24,1433.0,2.5,0.3,6.18461,-75.59913,47.47043363994744,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.5,1433.0,1.2,0.4,4.142,-73.62664,72.33902759526939,1,6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.45,1433.0,1.8,0.75,5.61637,-73.81748,46.057818659658345,1,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,1433.0,1.35,0.7,3.8801,-77.03116,15.965834428383706,1,6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.3,1433.0,1.2,0.5,6.25184,-75.56359,8.377135348226018,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,1433.0,1.2,0.7,9.30472,-75.39778,23.291721419185283,1,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,1432.0,2.2,1.0,4.60971,-74.08175,14.848883048620236,0,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.34,1432.0,2.094686690374653,0.6,4.60971,-74.08175,12.0,0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.1,1431.0,1.2,0.7,4.60971,-74.08175,31.192509855453352,0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.12,1431.0,1.3,0.6,4.81333,-75.69611,0.985545335085414,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,1430.0,1.5,1.1,4.60971,-74.08175,31.192509855453352,1,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.15,1430.0,1.4,0.6,6.25184,-75.56359,44.02102496714849,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.22,1430.0,2.2,0.8,7.0682,-73.16981,31.192509855453352,1,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.25,1430.0,1.2,0.89,4.60971,-74.08175,38.107752956636006,1,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,1430.0,1.5,0.7,6.25184,-75.56359,31.192509855453352,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.25,1430.0,1.65,1.1,4.91857,-74.02799,71.6819973718791,1,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.3,1430.0,1.5,0.9,6.25184,-75.56359,10.249671484888305,1,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,1430.0,6.0,3.0,6.15639,-75.78722,31.192509855453352,1,6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.15,1429.0,1.3,0.7,4.60971,-74.08175,52.95663600525624,0,8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
23.0,0.15,1429.0,1.2,0.35,4.60971,-74.08175,19.415243101182654,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.15,1428.0,0.9,0.7,7.88299,-76.62587,13.92904073587385,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,1428.0,3.5,1.0,4.81333,-75.69611,45.466491458607095,1,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1428.0,1.5,1.0,6.25184,-75.56359,12.45072273324573,1,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29.0,0.15,1428.0,1.5,0.5,6.25184,-75.56359,31.192509855453352,1,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24.0,0.25,1428.0,4.4,2.9,4.60971,-74.08175,31.37319316688568,1,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,1428.0,1.813852090906007,0.6,5.06889,-75.51738,31.192509855453352,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,1427.0,2.8,2.3,4.60971,-74.08175,31.192509855453352,1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.28,1427.0,4.8,1.5,11.24079,-74.19904,31.192509855453352,1,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,0.3,1425.0,1.3,0.4,7.06528,-73.85472,34.2969776609724,0,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.3,1425.0,2.0,0.3,7.06222,-73.08644,31.192509855453352,0,9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1425.0,1.05,0.5,4.73245,-74.26419,31.192509855453352,0,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.34,1423.0,1.76,0.8,7.53941,-72.77238,78.3180026281209,1,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.27,1423.0,1.05,0.65,4.60971,-74.08175,38.469119579500656,1,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.15,1423.0,1.8,0.4,4.85876,-74.05866,23.160315374507228,1,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.15,1423.0,4.0,3.5,3.43722,-76.5225,31.192509855453352,1,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1423.0,0.9,0.45,6.25184,-75.56359,5.7490144546649145,1,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,1423.0,1.365,0.55,5.19889,-74.89295,49.50722733245729,0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.17,1423.0,1.9113820416141305,0.6,4.60971,-74.08175,37.647831800262814,0,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1422.0,1.0,0.1,4.60971,-74.08175,3.350854139290407,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,1422.0,1.262,0.5,7.12539,-73.1198,22.306176084099867,1,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.2,1422.0,0.83,0.5,6.25184,-75.56359,8.935611038107753,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.5,1422.0,2.5,1.85,4.60971,-74.08175,121.38633377135348,1,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1421.0,1.05,0.35,10.46314,-73.25322,30.65045992115637,1,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,1420.0,2.5,1.7,4.60971,-74.08175,2.628120893561104,1,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.35,1420.0,1.2,0.4,4.142,-73.62664,72.76609724047306,1,6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
27.0,0.35,1420.0,2.3,0.7,4.60971,-74.08175,18.23258869908016,0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,1420.0,1.035,0.15,4.60971,-74.08175,5.059132720105125,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,1419.0,2.08,1.235,4.83916,-75.66727,31.192509855453352,1,6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
30.0,0.2,1419.0,1.4,0.55,4.60971,-74.08175,43.59395532194481,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.5,1419.0,2.193016,1.2,6.25184,-75.56359,93.49540078843629,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.1,1417.0,1.5,0.4,9.24194,-74.42667,37.549277266754274,0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1416.0,2.7,2.0,4.43889,-75.23222,66.55716162943496,1,6,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,1416.0,1.4,0.45,4.60971,-74.08175,1.6425755584756898,0,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28.0,0.2,1416.0,1.8,1.1,6.33732,-75.55795,90.11169513797634,0,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,0.2,1416.0,1.3,0.5,4.60971,-74.08175,13.633377135348226,0,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,1416.0,1.5,0.8,4.73176,-74.34129,67.57555847568989,1,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,1416.0,1.5,0.9,4.142,-73.62664,85.4796320630749,1,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.32,1416.0,1.5,0.8,4.60971,-74.08175,31.192509855453352,0,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.15,1415.0,3.0,2.0,4.71638,-74.21195,31.192509855453352,1,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,1415.0,1.75,0.6,4.60971,-74.08175,7.752956636005257,1,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.25,1415.0,1.2,0.3,4.142,-73.62664,14.224704336399476,1,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.15,1414.0,0.9,0.7,4.60971,-74.08175,20.2365308804205,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.21,1414.0,1.2,0.7,3.43722,-76.5225,10.611038107752956,0,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,1414.0,1.5,0.8,10.46314,-73.25322,53.87647831800263,1,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.1,1414.0,1.0,1.0,4.60971,-74.08175,31.192509855453352,0,8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.34,1413.0,1.6,1.35,4.60971,-74.08175,102.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,1413.0,1.4,0.2,4.60971,-74.08175,10.479632063074902,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.3,1413.0,4.0,1.8,4.60971,-74.08175,44.875164257555845,1,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,1412.0,4.0,1.5,3.98695,-73.75797,4.92772667542707,0,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
21.0,0.1,1411.0,1.5,0.7,6.25184,-75.56359,0.0,0,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,1410.0,1.3,0.6,4.60971,-74.08175,31.192509855453352,0,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,1409.0,0.9,0.5,10.91843,-74.76459,16.754270696452036,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.25,1409.0,2.5,0.25,4.60971,-74.08175,27.33245729303548,1,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1409.0,1.1,0.5,7.06222,-73.08644,12.0,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,1408.0,2.2,1.8,4.91857,-74.02799,56.50459921156373,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1408.0,1.35,0.8,5.00886,-74.47226,31.192509855453352,1,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.15,1408.0,11.66,0.55,7.53941,-72.77238,22.07621550591327,1,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.15,1407.0,2.5,1.2,10.96854,-74.78132,108.83705650459922,1,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,0.15,1407.0,2.08,1.0,4.60971,-74.08175,37.74638633377136,0,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.2,1406.0,1.406,0.5,4.60971,-74.08175,15.407358738501973,1,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.5,1406.0,0.9253,0.3,4.60971,-74.08175,71.97766097240473,1,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.2,1406.0,2.0,0.5,3.43722,-76.5225,31.192509855453352,1,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.25,1405.0,10.3,0.35,4.60971,-74.08175,31.47174770039421,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.11,1405.0,0.828116,0.2948,10.96854,-74.78132,10.90670170827858,1,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.21,1405.0,2.5,1.6,4.60971,-74.08175,19.678055190538764,0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.35,1405.0,2.2,1.0,6.25184,-75.56359,12.746386333771351,1,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,1405.0,3.5,1.2,4.60971,-74.08175,44.18528252299605,1,6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.25,1405.0,0.98,0.3,6.18461,-75.59913,2.9894875164257555,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1405.0,1.6,0.8,6.25184,-75.56359,31.192509855453352,1,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.15,1405.0,1.76307438092935,0.6,4.60971,-74.08175,3.0,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,1404.0,1.95,0.6,4.60971,-74.08175,288.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.2,1404.0,2.0,1.8,2.43823,-76.61316,44.02102496714849,0,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,1402.0,1.38,0.7,10.96854,-74.78132,30.28909329829172,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.5,1401.0,2.0,0.4,6.67169,-73.17421,18.79106438896189,1,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1401.0,1.1,0.3,7.53941,-72.77238,8.081471747700395,1,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,1401.0,2.0,0.5,4.43889,-75.23222,31.192509855453352,1,7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1401.0,1.4,0.79,5.06889,-75.51738,106.07752956636006,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,1401.0,2.0,0.9,10.96854,-74.78132,32.65440210249672,1,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.45,1400.0,2.7,0.5,3.43722,-76.5225,52.20105124835742,1,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1400.0,0.28,0.0002,4.60971,-74.08175,64.65177398160316,1,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.23,1400.0,1.24995,0.3,4.60971,-74.08175,41.62286465177398,1,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,1400.0,1.0,0.5,6.55952,-73.13637,15.14454664914586,1,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.25,1400.0,4.0,1.5,7.12539,-73.1198,31.192509855453352,1,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,1400.0,1.0,0.6,10.46314,-73.25322,31.192509855453352,1,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.3,1400.0,1.4,0.56,10.39972,-75.51444,14.98028909329829,1,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,1399.0,1.0,0.35,4.60971,-74.08175,7.09592641261498,1,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,1398.0,1.1,0.5,4.60971,-74.08175,15.210249671484888,1,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,1398.0,2.12,0.5,9.24202,-74.75467,31.192509855453352,1,7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.1,1398.0,2.15,0.25,4.33646,-74.36378,31.192509855453352,0,6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,1396.0,1.5,0.2,4.60971,-74.08175,20.46649145860709,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.13,1395.0,1.1,0.3,7.53941,-72.77238,8.278580814717477,1,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,1395.0,2.0,0.5,7.12539,-73.1198,31.192509855453352,1,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.35,1395.0,5.2,0.2,6.25184,-75.56359,31.192509855453352,1,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,1395.0,4.5,1.5,6.25184,-75.56359,31.192509855453352,1,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.31,1395.0,2.0,0.4,6.25184,-75.56359,46.84625492772668,1,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1395.0,1.5,0.5,10.96854,-74.78132,31.192509855453352,1,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,1395.0,1.5,0.4,4.60971,-74.08175,31.192509855453352,1,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,1395.0,0.85,0.4,4.60971,-74.08175,31.192509855453352,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,1395.0,1.7,0.8,4.60971,-74.08175,18.561103810775297,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1395.0,1.8,0.3,4.60971,-74.08175,12.877792378449408,1,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,1395.0,2.471623428940505,0.6,6.25184,-75.56359,228.0,0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.32,1394.0,1.406,0.5,4.60971,-74.08175,15.801576872536137,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,1394.0,1.585,0.35,4.60971,-74.08175,17.247043363994745,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,0.3,1393.0,1.2,0.7,4.60971,-74.08175,19.218134034165573,0,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,1393.0,3.7,2.5,4.60971,-74.08175,62.155059132720105,1,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,0.2,1393.0,0.968,0.45,9.24202,-74.75467,31.192509855453352,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1393.0,4.1,2.0,4.60971,-74.08175,3.416557161629435,1,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23.0,0.2,1393.0,1.6,1.0,10.96854,-74.78132,15.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.25,1392.0,1.956,1.4,6.25184,-75.56359,85.742444152431,1,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,1391.0,1.414,0.3,6.25184,-75.56359,44.02102496714849,1,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1391.0,1.35,0.25,6.25184,-75.56359,17.247043363994745,1,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.19,1390.0,1.13498,0.48,3.53944,-76.30361,31.192509855453352,0,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.22,1389.0,1.1,0.5,4.52949,-75.64091,159.88830486202366,0,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,1388.0,1.0,8.0,4.60971,-74.08175,0.0,1,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,1388.0,1.1,0.85,10.96854,-74.78132,31.192509855453352,1,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.35,1388.0,3.705,1.9,4.60971,-74.08175,17.181340341655716,1,7,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,0.25,1388.0,1.8015458580027417,0.6,6.18461,-75.59913,31.192509855453352,0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.45,1387.0,3.245086728830378,0.6,4.60971,-74.08175,300.0,0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.35,1387.0,3.8,1.8,3.53944,-76.30361,34.98685939553219,1,7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.2,1387.0,0.9,0.4,4.60971,-74.08175,0.0,0,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,1387.0,5.5,2.5,5.69188,-76.65835,122.70039421813404,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,0.2,1386.0,0.85,0.4,4.60971,-74.08175,7.325886990801576,1,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,1386.0,3.05,1.5,6.25184,-75.56359,25.82128777923785,0,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1386.0,10.4,0.5,7.53941,-72.77238,336.0,1,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.35,1385.0,1.3,0.6,4.60971,-74.08175,4.336399474375821,1,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1385.0,1.687,0.6,4.60971,-74.08175,31.192509855453352,1,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.27,1384.0,1.546,0.4,4.60971,-74.08175,180.2562417871222,1,7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.35,1384.0,2.1772332396320597,0.6,4.60971,-74.08175,31.192509855453352,0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,1384.0,2.435499931067751,0.6,4.60971,-74.08175,37.02365308804205,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,1384.0,1.8,1.0,10.96854,-74.78132,31.192509855453352,1,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
19.0,0.25,1384.0,1.4,0.35,1.29851,-77.40614,15.407358738501973,0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.5,1384.0,4.5,2.0,3.53944,-76.30361,150.75558475689883,1,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,1384.0,1.993879841741245,0.6,4.60971,-74.08175,24.0,0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.22,1383.0,1.4,0.2,3.8801,-77.03116,9.461235216819974,0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1383.0,1.3,0.8,4.60971,-74.08175,12.647831800262813,0,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,1383.0,2.5,1.7,3.43722,-76.5225,4.6320630749014455,0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.35,1383.0,1.6,0.7,3.43722,-76.5225,74.31011826544021,0,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1382.0,1.3,0.7,11.24079,-74.19904,11.202365308804206,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.22,1382.0,1.6,1.4,4.83916,-75.66727,65.93298291721419,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,1380.0,4.0,2.0,7.12539,-73.1198,31.192509855453352,1,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,1380.0,3.0,2.0,4.60971,-74.08175,12.779237844940868,1,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,1380.0,2.09,1.02,4.08466,-76.19536,150.62417871222075,1,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,1380.0,0.963,0.5,6.25184,-75.56359,15.374507227332458,1,7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.25,1380.0,1.2,0.4,6.17591,-75.59174,10.54533508541393,1,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.17,1379.0,1.85,0.7,4.60971,-74.08175,63.76478318002628,1,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1378.0,1.2,0.7,4.60971,-74.08175,12.746386333771351,1,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1378.0,2.5,1.7,8.23773,-73.35604,40.44021024967149,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,1378.0,2.2,0.5,4.43889,-75.23222,42.93692509855453,1,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,1378.0,2.0,0.8,4.60971,-74.08175,245.17082785808148,1,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1378.0,1.75,0.4,4.60971,-74.08175,62.844940867279895,1,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.23,1377.0,2.5,0.45,4.60971,-74.08175,31.192509855453352,1,7,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.18,1377.0,1.3,0.5,4.60971,-74.08175,0.0,0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.22,1377.0,1.2,0.7,6.25184,-75.56359,22.66754270696452,0,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,1377.0,1.3,0.3,4.81367,-74.35453,52.82522996057818,1,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1377.0,1.4,0.4,4.60971,-74.08175,8.639947437582128,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.5,1377.0,2.7,0.5,3.43722,-76.5225,52.95663600525624,1,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,1374.0,2.2,0.5,4.60971,-74.08175,21.0,0,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,1373.0,0.000926,0.2,6.25184,-75.56359,40.73587385019711,1,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.13,1373.0,1.5,0.4,6.25184,-75.56359,71.55059132720105,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.35,1373.0,3.5,1.8,4.60971,-74.08175,57.45729303547963,1,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
