PLAZO,CAPITAL,DÍAS MORA,INGRESOS MENSUALES,GASTOS MENSUALES,latitud,longitud,meses_transcurridos,mes_de_pago,TIPO EMPLEO_independiente,TIPO DE VIVIENDA_propia,ESTADO CIVIL_soltero/a,ESTADO CIVIL_union libre,NIVEL EDUCATIVO_postgrado,NIVEL EDUCATIVO_profesional,NIVEL EDUCATIVO_secundaria,NIVEL EDUCATIVO_tecnico,Cuotas en mora
30.0,0.35,1969.0,2.1578876217840115,0.6,4.60971,-74.08175,31.767411300919843,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.22,1686.0,1.458,0.45,7.06222,-73.08644,78.44940867279895,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.15,1618.0,0.85,0.3,4.60971,-74.08175,25.62417871222076,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.23,1291.0,3.5,6.0,6.15639,-75.78722,173.42312746386332,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.3,1217.0,1.969,1.0,4.60971,-74.08175,50.42706964520368,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.17,1930.0,1.5,0.9,4.60971,-74.08175,11.169513797634693,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.5,1018.0,3.248,1.0,6.25184,-75.56359,109.95400788436268,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.5,1162.0,1.98,0.6,4.83916,-75.66727,58.93561103810775,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.2,1841.0,1.6,0.4,4.60971,-74.08175,12.844940867279895,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.2,1706.0,2.2,0.75,3.8801,-77.03116,31.192509855453352,9,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,0.105,1909.0,2.7,0.9,4.60971,-74.08175,31.192509855453352,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,0.3,1770.0,2.495,0.16,4.60971,-74.08175,133.21287779237844,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.16,1305.0,1.3,0.45,9.30472,-75.39778,45.597897503285154,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.25,990.0,2.4,1.0,4.43889,-75.23222,30.223390275952696,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.4,930.0,1.0,0.45,6.15153,-75.61657,31.192509855453352,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,1906.0,1.5,0.5,6.25184,-75.56359,31.192509855453352,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.3,2290.0,1.4,0.3,4.60971,-74.08175,31.192509855453352,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.1,630.0,0.943,0.3,4.81333,-75.69611,8.5742444152431,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.5,713.0,2.5,0.75,4.60971,-74.08175,31.192509855453352,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.17,2200.0,1.3,0.7,6.25184,-75.56359,31.192509855453352,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.2,1533.0,4.5,3.2,6.25184,-75.56359,38.107752956636006,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.25,1395.0,1.7,0.8,4.60971,-74.08175,18.561103810775297,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.3,1410.0,1.3,0.6,4.60971,-74.08175,31.192509855453352,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.25,584.0,1.8,0.5,4.71638,-74.21195,13.140604467805518,10,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
30.0,0.2,1683.0,2.46,1.3,4.60971,-74.08175,31.192509855453352,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.15,2004.0,1.0,0.85,3.58234,-76.49146,0.0,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.2,590.0,2.0,0.3,2.9273,-75.28189,40.90013140604468,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
30.0,0.25,1017.0,1.783053477392528,0.6,6.84893,-75.81711,31.192509855453352,12,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,2168.0,2.4,0.0008,4.57937,-74.21682,24.0,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.45,1433.0,1.8,0.75,5.61637,-73.81748,46.057818659658345,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1683.0,1.475,1.0,4.60971,-74.08175,13.66622864651774,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.1,2807.0,1.532470412957336,0.6,6.25184,-75.56359,36.0,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.1,1898.0,1.0,0.75,10.96854,-74.78132,11.498028909329827,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,0.2,2609.0,1.6874956078346752,0.6,10.96854,-74.78132,3.0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.1,1280.0,2.603,1.5,4.60971,-74.08175,63.272010512483575,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.15,2039.0,0.87,0.36,5.06889,-75.51738,31.192509855453352,10,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.25,1367.0,6.5,2.0,10.96854,-74.78132,31.192509855453352,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.3,1495.0,2.005111357272785,0.6,4.60971,-74.08175,5.0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.22,918.0,1.2,0.5,3.43722,-76.5225,6.438896189224704,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,2255.0,1.9232416053968533,0.6,4.60971,-74.08175,36.0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.13,1685.0,1.3,0.55,6.17591,-75.59174,192.706964520368,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
16.0,0.15,1767.0,0.838,0.1,6.25184,-75.56359,21.84625492772668,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,505.0,3.187,0.5,4.60971,-74.08175,236.20236530880425,12,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
29.0,0.25,1519.0,2.0,0.6,6.25184,-75.56359,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.3,461.0,2.487,0.8,4.60971,-74.08175,103.77792378449408,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.5,1000.0,3.5,2.0,4.60971,-74.08175,64.71747700394218,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.35,826.0,1.8,0.35,4.60971,-74.08175,42.31274638633377,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.1,1844.0,1.6989695521449055,0.6,10.39972,-75.51444,75.32851511169514,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1874.0,1.9208513505848188,0.6,4.60971,-74.08175,31.192509855453352,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.1,693.0,0.79,0.8,8.30844,-73.6166,31.192509855453352,12,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
30.0,0.2,1217.0,1.07,0.8,4.60971,-74.08175,20.99211563731932,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.2,1265.0,1.2,0.6,6.25184,-75.56359,10.80814717477004,11,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.3,534.0,3.8,0.6,10.46314,-73.25322,421.6491458607096,7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
30.0,0.42,1560.0,1.715,0.6,4.142,-73.62664,40.01314060446781,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.2,1166.0,1.8,0.8,4.60971,-74.08175,68.75821287779237,8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
30.0,0.4,2106.0,3.0,1.0,6.18461,-75.59913,31.192509855453352,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.2,1934.0,1.2,0.35,2.9273,-75.28189,144.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.15,1415.0,3.0,2.0,4.71638,-74.21195,31.192509855453352,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
30.0,0.2,532.0,1.5,0.6,10.39972,-75.51444,29.69776609724047,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
30.0,0.2,780.0,1.7,0.45,4.60971,-74.08175,56.70170827858082,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1749.0,1.25,0.45,6.33732,-75.55795,5.289093298291721,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.45,1294.0,3.979,2.0,11.24079,-74.19904,98.68593955321944,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.5,864.0,3.3,1.4,4.60971,-74.08175,31.192509855453352,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,1934.0,2.68,1.0,4.60971,-74.08175,23.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,0.2,1626.0,1.1,0.5,10.96854,-74.78132,9.658344283837057,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.2,1808.0,1.833,0.8,6.25184,-75.56359,31.192509855453352,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.12,854.0,1.8,0.7,10.39972,-75.51444,144.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
26.0,0.34,1768.0,2.95,0.6,4.60971,-74.08175,6.438896189224704,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.35,860.0,2.111118410240973,0.6,4.60971,-74.08175,6.0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
27.0,0.12,1782.0,1.187,0.35,4.60971,-74.08175,14.684625492772668,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.3,1867.0,2.096394932093556,0.6,4.60971,-74.08175,36.0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18.0,0.15,2677.0,1.7231321774932589,0.6,4.81333,-75.69611,96.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,983.0,3.09,1.8,4.60971,-74.08175,24.868593955321945,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.15,647.0,1.0,0.03,4.43889,-75.23222,28.61366622864652,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.4,1282.0,1.6,0.75,6.15515,-75.37371,27.529566360052563,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.2,1441.0,1.166889,0.4,4.60971,-74.08175,71.74770039421813,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.3,1344.0,2.0,1.2,4.60971,-74.08175,35.90670170827858,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.15,1937.0,0.86,0.5,4.43889,-75.23222,11.23521681997372,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
20.0,0.2,1913.0,1.35,0.6,4.81333,-75.69611,66.52431011826545,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.18,1601.0,0.95,0.45,4.60971,-74.08175,14.027595269382392,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.25,1357.0,0.86,0.3,3.53944,-76.30361,45.2365308804205,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.3,2225.0,2.2,0.08,4.60971,-74.08175,50.16425755584757,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
30.0,0.2,1349.0,3.2,0.7,7.12539,-73.1198,22.17477003942181,8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
22.0,0.12,2022.0,1.5,0.177,10.75773,-74.75451,12.0,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.21,1066.0,3.67,1.2,6.25184,-75.56359,82.75295663600525,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,667.0,1.87968,0.8,6.25184,-75.56359,185.4139290407359,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.15,1675.0,1.58,0.3,6.25184,-75.56359,7.457293035479632,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.45,1561.0,2.2441,0.2,6.25184,-75.56359,31.192509855453352,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
29.0,0.25,1645.0,1.5,0.4,2.9273,-75.28189,17.969776609724047,11,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.2,477.0,1.5,0.25,6.25184,-75.56359,37.05650459921157,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.28,1128.0,1.56,1.1,10.46314,-73.25322,48.0,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
30.0,0.2,1888.0,1.2,0.4,3.43722,-76.5225,36.92509855453351,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.17,1379.0,1.85,0.7,4.60971,-74.08175,63.76478318002628,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.3,780.0,1.6,1.0,4.60971,-74.08175,75.52562417871222,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.2,1366.0,4.0,1.2,6.25184,-75.56359,31.192509855453352,8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.15,2249.0,1.8276876624472944,0.6,4.60971,-74.08175,31.192509855453352,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.5,743.0,2.9,0.6,10.39972,-75.51444,35.41392904073587,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.5,1184.0,1.2,0.7,4.60971,-74.08175,96.8791064388962,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.3,2210.0,1.8828960219318187,0.6,6.15515,-75.37371,31.192509855453352,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.22,483.0,1.4137,0.700999,4.33646,-74.36378,20.07227332457293,11,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.35,1251.0,1.5,0.7,8.74798,-75.88143,30.88042049934297,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.15,2617.0,2.0266687542419906,0.6,4.60971,-74.08175,94.0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,2108.0,2.809388,1.8,1.32866,-75.87824,180.0,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.3,481.0,2.349715217771605,0.6,4.60971,-74.08175,96.0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1344.0,2.15,0.4,4.60971,-74.08175,52.69382391590013,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.2,1400.0,0.28,0.0002,4.60971,-74.08175,64.65177398160316,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,501.0,3.5,2.0,4.60971,-74.08175,13.304862023653088,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
30.0,0.2,505.0,1.728,0.9,4.60971,-74.08175,156.37319316688567,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.15,1979.0,1.3,0.6,4.60971,-74.08175,31.192509855453352,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.16,1913.0,2.017,0.565,4.60971,-74.08175,31.192509855453352,11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.25,817.0,1.9536502088709755,0.6,4.60971,-74.08175,6.0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1610.0,2.2022,0.6,3.43722,-76.5225,106.80026281208936,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.36,884.0,4.521,2.5,4.60971,-74.08175,0.9198423127463864,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.3,2290.0,1.9981514444007864,0.6,4.60971,-74.08175,11.498028909329827,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.4,806.0,1.8,0.5,7.0682,-73.16981,77.49671484888304,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.18,481.0,1.6,0.5,5.00886,-74.47226,12.0,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.22,1848.0,5.0,1.5,6.33732,-75.55795,31.192509855453352,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.5,1710.0,1.65,1.0,4.60971,-74.08175,118.19973718791064,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.3,586.0,2.126757839216633,0.6,4.60971,-74.08175,31.192509855453352,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.3,1190.0,2.104776828317957,0.6,4.60971,-74.08175,31.192509855453352,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,889.0,1.4,0.7,4.60971,-74.08175,31.192509855453352,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18.0,0.12,1973.0,0.898,0.7,4.60971,-74.08175,5.0,12,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.14,1972.0,1.4,0.4,7.12539,-73.1198,31.192509855453352,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.5,1360.0,1.439,0.4,4.60971,-74.08175,55.15768725361367,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.17,738.0,1.5,0.7,4.60971,-74.08175,17.805519053876477,11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,2218.0,1.4,0.3,7.12539,-73.1198,31.192509855453352,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1230.0,1.8,1.1,7.53941,-72.77238,31.192509855453352,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.27,528.0,1.1,0.3,6.25184,-75.56359,56.80026281208936,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.5,566.0,1.288,0.6,4.52949,-75.64091,43.92247043363994,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.17,1723.0,1.2,0.4,11.24079,-74.19904,52.52956636005256,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.11,2014.0,1.950729715033182,0.6,7.53941,-72.77238,31.192509855453352,10,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
29.0,0.15,462.0,1.8,0.7,6.25184,-75.56359,31.192509855453352,8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
29.0,0.2,1490.0,1.927246865266964,0.6,4.60971,-74.08175,31.192509855453352,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.5,1127.0,1.59,0.4,10.96854,-74.78132,31.931668856767413,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.25,1015.0,4.0,2.2,6.25184,-75.56359,31.192509855453352,5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
30.0,0.2,1014.0,1.35,0.45,6.25184,-75.56359,29.36925098554533,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.3,2266.0,2.000722197116467,0.6,4.60971,-74.08175,12.0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.25,1199.0,2.55,1.1,6.33732,-75.55795,24.0473061760841,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.1,2645.0,2.04242693860066,0.6,7.12539,-73.1198,84.0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.31,1395.0,2.0,0.4,6.25184,-75.56359,46.84625492772668,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.5,1206.0,2.9,0.78,3.43722,-76.5225,41.98423127463863,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.15,1973.0,1.5,0.5,4.60971,-74.08175,31.192509855453352,12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.5,763.0,1.4,0.6,6.25184,-75.56359,36.07095926412615,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.2,1885.0,1.759,0.85,7.06222,-73.08644,203.1208935611038,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.15,1827.0,1.2,0.4,4.60971,-74.08175,9.658344283837057,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.2,1482.0,1.4,0.3,6.25184,-75.56359,24.0,11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.2,879.0,9.0,0.2,10.96854,-74.78132,12.417871222076217,6,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.27,922.0,1.3,0.8,5.71062,-75.31069,31.192509855453352,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,662.0,2.564514,1.4,6.25184,-75.56359,181.6688567674113,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.5,1160.0,1.97,1.1,4.86806,-75.62139,65.90013140604468,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
30.0,0.25,740.0,2.624,1.0,3.26074,-76.53499,31.192509855453352,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.25,816.0,0.92,0.4,4.43889,-75.23222,15.210249671484888,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.5,746.0,1.2,0.5,6.25184,-75.56359,62.97634691195795,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.25,1493.0,1.4,0.4,6.25184,-75.56359,45.663600525624176,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.22,1659.0,1.6,0.9,4.60971,-74.08175,98.12746386333772,10,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.15,1974.0,1.2,0.25,6.33732,-75.55795,10.0,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.35,849.0,1.1,0.7,5.06889,-75.51738,54.69776609724048,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.25,1484.0,1.35,0.6,4.60971,-74.08175,26.31406044678055,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.25,1359.0,1.56,0.5,4.60971,-74.08175,6.208935611038108,8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,0.25,465.0,2.0,1.0,4.60971,-74.08175,31.192509855453352,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.2,1458.0,2.259,0.8,6.09106,-75.63569,29.23784494086728,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
30.0,0.2,780.0,1.6,0.29,5.06889,-75.51738,31.192509855453352,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
24.0,0.25,1529.0,3.0,1.5,6.25184,-75.56359,31.964520367936924,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.5,1125.0,1.5,0.2,4.60971,-74.08175,46.123521681997374,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.18,1881.0,1.0,0.45,6.25184,-75.56359,31.192509855453352,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.25,1178.0,1.6,0.5,4.60971,-74.08175,14.126149802890932,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.25,742.0,1.0,0.3,6.25184,-75.56359,0.5584756898817346,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,542.0,1.5,0.8,4.60971,-74.08175,36.957950065703024,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.34,1413.0,1.6,1.35,4.60971,-74.08175,102.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.15,1990.0,1.311,0.6,5.92583,-75.67056,0.0,11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.2,2010.0,1.342,0.6,4.81367,-74.35453,90.01314060446781,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
29.0,0.3,1558.0,4.5,2.5,4.60971,-74.08175,33.11432325886991,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.21,451.0,3.55,1.5,4.43889,-75.23222,300.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
30.0,0.15,507.0,2.0,6.0,6.25184,-75.56359,31.192509855453352,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.4,532.0,1.5,0.2,4.60971,-74.08175,258.5413929040736,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.42,1680.0,1.5,1.5,5.06889,-75.51738,42.60840998685939,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.25,1650.0,1.45,0.8,3.53944,-76.30361,48.88304862023653,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.2,1535.0,2.5,1.5,4.60971,-74.08175,31.192509855453352,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,0.27,1423.0,1.05,0.65,4.60971,-74.08175,38.469119579500656,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.25,1839.0,1.2,0.5,4.60971,-74.08175,36.0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.31,454.0,1.238,0.3,4.60971,-74.08175,37.71353482260184,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.25,2122.0,0.963,0.4,4.60971,-74.08175,10.0,7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
