PLAZO,CAPITAL,INT CORRIENTE,DÍAS MORA,Cuotas en mora,ESTRATO,INGRESOS MENSUALES,GASTOS MENSUALES,INGRESOS ADICIONALES,PERSONAS A CARGO,NUMERO DE HIJOS,NUM.CREDITOS SOLICITADOS,FECHA DESEMBOLSO,PRÓXIMA FECHA PAGO,TIPO EMPLEO,CIUDAD RESIDENCIA,TRABAJO,TIPO DE VIVIENDA,AÑOS EN LA VIVIENDA,TIPO DE CONTRATO,PERIODO DE PAGO,ESTADO CIVIL,NIVEL EDUCATIVO,TIPO DE VEHICULO,TIEMPO TRABAJO
30,100000,1877.0,1303,1,2.0,880000.0,500000.0,830000.0,2.0,2.0,1,9/10/2019,10/10/2019,Empleado,Facatativá,Operario,familiar,entre uno y cinco años,Indefinido,Quincenal,Casado/a,Secundaria,Ninguno,2018-08-16
30,400000,7508.0,1303,1,2.0,1500000.0,450000.0,300000.0,3.0,2.0,1,9/10/2019,10/10/2019,Empleado,Bogotá ,Mensajero - cobrador ,familiar,entre uno y cinco años,Indefinido,Quincenal,Casado/a,Tecnólogo,Moto,2017-02-28
30,500000,9385.0,1303,1,3.0,2220000.0,1700000.0,500000.0,1.0,2.0,1,9/10/2019,10/10/2019,Empleado,bogota,analista administrativa,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Tecnólogo,Ninguno,2007-06-09
30,250000,4692.5,1303,0,3.0,1800000.0,500000.0,,1.0,2.0,1,9/25/2018,10/21/2018,Empleado,bogota,analista,arrendada,mas de 5 años,Indefinido,Quincenal,Casado/a,Profesional,Moto,2015-06-01
30,250000,4692.5,1302,1,3.0,3780000.0,1500000.0,1700000.0,,,1,9/11/2019,10/11/2019,Prestador de servicios, Bogotá ,Asistente Control Interno ,arrendada,menos de un año,Termino fijo,Mensual,Casado/a,Postgrado,Moto,2019-02-04
30,450000,8446.5,1302,1,3.0,4000000.0,1000000.0,,,,1,9/11/2019,10/11/2019,Independiente,Bogotá,Abogado,familiar,mas de 5 años,Indefinido,Quincenal,Casado/a,Profesional,Moto,
30,350000,6569.5,1302,1,3.0,2300000.0,400000.0,300000.0,,,1,9/11/2019,10/11/2019,Prestador de servicios,Bogotá ,Diseñador gráfico ,arrendada,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,12/07/2017
30,150000,2815.5,1302,1,3.0,1885880.0,300000.0,,1.0,1.0,1,9/11/2019,10/11/2019,Empleado,amalfi,auxiliar administrativo,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Secundaria,Carro,1994-03-14
30,180000,3378.6,1301,1,3.0,1012000.0,100000.0,120000.0,,,1,9/12/2019,10/12/2019,Empleado,Bogota,Aux operativo ,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Moto,2017-01-31
30,320000,6006.4,1300,1,3.0,1611000.0,900000.0,400000.0,2.0,2.0,1,9/13/2019,10/13/2019,Empleado,CHINCHINA,ANALISTA DE FACTURACION,propia,mas de 5 años,Termino fijo,Mensual,Unión Libre,Técnico,Ninguno,2015-05-21
30,320000,6006.4,1300,1,2.0,1291000.0,500000.0,300000.0,,,1,9/13/2019,10/13/2019,Empleado,villavicencio,regente de farmacia,arrendada,mas de 5 años,Indefinido,Mensual,Soltero/a,Tecnólogo,Ninguno,2017-03-13
30,300000,5631.0,1300,1,4.0,4200000.0,1250000.0,650000.0,,2.0,1,9/13/2019,10/13/2019,Empleado,bogota,eje de logistica,familiar,mas de 5 años,Indefinido,Mensual,Casado/a,Técnico,Carro,2012-04-12
30,170000,3190.9,1299,1,3.0,1114000.0,300000.0,1000000.0,1.0,1.0,1,9/14/2019,10/14/2019,Empleado,Pereira,Subgerente de tiensa,familiar,mas de 5 años,Indefinido,Mensual,Unión Libre,Técnico,Ninguno,2018-02-15
30,150000,2815.5,1299,0,3.0,1100000.0,300000.0,,1.0,1.0,1,3/20/2018,4/19/2018,Empleado,Medellin,Asistente Administrativa,familiar,entre uno y cinco años,Termino fijo,Quincenal,Unión Libre,Técnico,Ninguno,2018-01-03
30,100000,1877.0,1299,0,3.0,1060000.0,700000.0,,,,1,3/6/2018,4/5/2018,Empleado,bogota,operador externo,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2014-06-03
30,300000,5631.0,1298,0,1.0,,,,1.0,1.0,1,3/8/2017,4/7/2017,Empleado,Bucaramanga,Guarda de seguridad,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Moto,1 año y cuatro meses
30,200000,3754.0,1298,0,3.0,1600000.0,600000.0,200000.0,,,1,12/20/2017,1/19/2018,Prestador de servicios,Cajica,Profesor ,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2016-02-01
30,200000,3754.0,1298,0,1.0,16000000.0,500000.0,100000.0,1.0,1.0,1,6/26/2019,7/26/2019,Prestador de servicios,bogota,aux farmacia,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2014-01-15
30,300000,5631.0,1297,1,4.0,4500000.0,2500000.0,500000.0,1.0,1.0,1,9/16/2019,10/16/2019,Empleado,bogota,Gerente Comercial,arrendada,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Profesional,Carro,2018-03-08
30,200000,3754.0,1297,1,1.0,1700000.0,1000000.0,400000.0,2.0,1.0,1,9/16/2019,10/16/2019,Empleado,Sahagún ,Operador de cilindro ,arrendada,menos de un año,Indefinido,Quincenal,Unión Libre,Secundaria,Moto,2013-02-11
30,200000,3754.0,1297,1,2.0,1264000.0,400000.0,100000.0,1.0,1.0,1,9/16/2019,10/16/2019,Empleado,Bogota,Guarda de seguridad,arrendada,menos de un año,Termino fijo,Mensual,Soltero/a,Secundaria,Ninguno,2018-12-01
30,200000,3754.0,1296,1,4.0,2500000.0,1000000.0,1200000.0,1.0,1.0,1,9/17/2019,10/17/2019,Empleado,bogota,administrador,familiar,entre uno y cinco años,Indefinido,Mensual,Casado/a,Profesional,Ninguno,2016-09-16
30,200000,3754.0,1296,1,3.0,1200000.0,400000.0,300000.0,1.0,1.0,1,9/17/2019,10/17/2019,Empleado,Cúcuta,ASESOR DE VENTAS,arrendada,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2018-06-04
30,200000,3754.0,1295,1,3.0,2500000.0,800000.0,1000000.0,1.0,1.0,1,9/18/2019,10/18/2019,Independiente,Neiva,Jefe y Administrador,propia,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Carro,
30,220000,4129.4,1295,1,2.0,1518000.0,750000.0,,2.0,2.0,1,9/18/2019,10/18/2019,Empleado,Soacha Cundinamarca ,Vigilancia ,arrendada,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Secundaria,Ninguno,2019-01-03
30,150000,2815.5,1295,0,2.0,,,,1.0,1.0,1,12/23/2015,1/22/2016,Empleado,Medellin,Operaria,familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Profesional,Ninguno,5 años
30,450000,8446.5,1294,0,2.0,3979000.0,2000000.0,650000.0,2.0,2.0,1,1/15/2019,2/14/2019,Empleado,SANTA MARTA,PROFESIONAL UNIVERSITARIO GRADO 2,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Carro,2010-10-25
30,500000,9385.0,1294,1,2.0,1400000.0,500000.0,200000.0,,1.0,1,9/19/2019,10/19/2019,Empleado,Medellin,Vigilante,arrendada,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Secundaria,Ninguno,2017-03-10
30,400000,7508.0,1293,0,2.0,,,,1.0,1.0,1,3/6/2017,4/5/2017,Empleado,BOGOTA,ANALISTA DE CONTRATACION,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2 AÑOS
30,250000,4692.5,1293,1,2.0,1700000.0,500000.0,,2.0,1.0,1,9/20/2019,10/20/2019,Empleado,Yopal,Supervisor HSEQ,arrendada,mas de 5 años,Termino fijo,Mensual,Unión Libre,Tecnólogo,Ninguno,2018-01-24
30,150000,2815.5,1291,0,3.0,,,,1.0,1.0,1,4/19/2017,5/19/2017,Independiente,Itagui,Propietario,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,230000,4317.1,1291,0,2.0,3500000.0,6000000.0,300000.0,1.0,1.0,1,7/31/2019,8/30/2019,Prestador de servicios,Armenia,Instructor ,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Moto,2005-02-15
30,250000,4692.5,1290,1,2.0,1000000.0,300000.0,100000.0,,1.0,1,9/23/2019,10/23/2019,Empleado,Bogotá,Auxiliar,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2017-07-10
30,180000,3378.6,1290,0,3.0,,,,1.0,1.0,1,10/2/2017,11/1/2017,Empleado,Jamundi,Docente primaria,familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Profesional,Ninguno,24 de agosto del 2.006
30,250000,4692.5,1290,1,3.0,2600000.0,1600000.0,,1.0,1.0,1,9/23/2019,10/23/2019,Independiente,Bucaramanga,Conductor,arrendada,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Secundaria,Carro,
30,250000,4692.5,1290,0,2.0,900000.0,100000.0,,,,1,4/30/2018,5/30/2018,Empleado,medellin,operario de bodega,familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Tecnólogo,Moto,2015-09-25
30,300000,5631.0,1289,1,3.0,900000.0,400000.0,800000.0,,,1,9/24/2019,10/24/2019,Empleado,Bucaramanga,Almacenista,arrendada,mas de 5 años,Indefinido,Mensual,Unión Libre,Secundaria,Ninguno,2015-04-11
29,300000,5443.3,1289,1,3.0,900000.0,400000.0,800000.0,,,2,9/25/2019,10/24/2019,Empleado,Bucaramanga,Almacenista,arrendada,mas de 5 años,Indefinido,Mensual,Unión Libre,Secundaria,Ninguno,2015-04-11
30,200000,3754.0,1289,0,2.0,2250000.0,1500000.0,,1.0,2.0,1,11/29/2018,12/28/2018,Empleado,Medellín,Residente Administrativa,arrendada,mas de 5 años,Indefinido,Quincenal,Unión Libre,Tecnólogo,Ninguno,2017-07-27
30,350000,6569.5,1289,0,2.0,,,,3.0,4.0,1,9/1/2015,10/1/2015,Empleado,Bogotá,Team leader,familiar,menos de un año,Termino fijo,Mensual,Soltero/a,Profesional,Carro,10 meses
30,360000,6757.2,1288,1,3.0,1485787.0,500000.0,500000.0,2.0,2.0,1,9/25/2019,10/25/2019,Empleado,Manizales,Auxiliar Administrativo,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Tecnólogo,Moto,2015-10-09
29,200000,3628.866667,1288,1,4.0,1500000.0,900000.0,500000.0,,,1,9/26/2019,10/25/2019,Pensionado,Medellin,,arrendada,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,200000,3754.0,1287,0,3.0,800000.0,200000.0,250000.0,,1.0,1,1/25/2018,2/24/2018,Pensionado,el retiro ,,familiar,mas de 5 años,Indefinido,Quincenal,Viudo/a,Secundaria,Moto,
30,200000,3754.0,1286,1,2.0,2500000.0,1000000.0,2000000.0,2.0,3.0,1,9/27/2019,10/27/2019,Empleado,VALLEDUPAR,CONSULTOR SENIOR,arrendada,menos de un año,Indefinido,Mensual,Casado/a,Postgrado,Ninguno,2019-03-19
30,200000,3754.0,1286,0,2.0,1900000.0,300000.0,200000.0,,1.0,1,3/13/2018,4/12/2018,Empleado,Bogota,Asesor servicio ,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2015-09-11
30,250000,4692.5,1286,1,1.0,1420000.0,700000.0,120000.0,1.0,1.0,1,9/27/2019,10/27/2019,Empleado,Bogota,Guarda de seguridad ,arrendada,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Secundaria,Ninguno,13 03 2015
30,350000,6569.5,1286,1,3.0,1800000.0,700000.0,420000.0,,,1,9/27/2019,10/27/2019,Empleado,Medellín,Visitador de farmacias ,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2017-08-16
30,250000,4692.5,1286,1,3.0,897170.0,200000.0,400000.0,1.0,2.0,1,9/27/2019,10/27/2019,Pensionado,Cali,,familiar,mas de 5 años,Indefinido,Quincenal,Divorciado/a,Secundaria,Moto,
29,250000,4536.083333,1284,0,3.0,4800000.0,1500000.0,250000.0,2.0,2.0,1,7/19/2018,8/15/2018,Independiente,palmira,gerente,familiar,mas de 5 años,Indefinido,Quincenal,Divorciado/a,Profesional,Ninguno,
30,500000,9385.0,1283,1,3.0,4495000.0,1000000.0,250000.0,,,1,9/30/2019,10/30/2019,Empleado,barranquilla,certificador,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2014-11-01
30,200000,3754.0,1283,1,2.0,1200000.0,600000.0,,2.0,3.0,1,9/30/2019,10/30/2019,Empleado,medellin,vigilante,propia,mas de 5 años,Termino fijo,Quincenal,Unión Libre,Secundaria,Ninguno,2018-11-23
30,250000,4692.5,1283,1,3.0,1864000.0,800000.0,,2.0,1.0,1,9/30/2019,10/30/2019,Empleado,cali,almacenista,familiar,mas de 5 años,Termino fijo,Quincenal,Unión Libre,Técnico,Ninguno,2016-10-24
30,250000,4692.5,1282,1,3.0,2500000.0,700000.0,,,,1,10/1/2019,10/31/2019,Empleado,PEREIRA,EJECUTIVO EMPRESARIAL,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Moto,2019-01-08
30,250000,4692.5,1282,1,1.0,1300000.0,300000.0,250000.0,,3.0,1,10/1/2019,10/31/2019,Independiente,Villeta,Comerciante,propia,mas de 5 años,Indefinido,Quincenal,Soltero/a,Secundaria,Ninguno,2013-01-01
30,400000,7508.0,1282,1,3.0,1600000.0,750000.0,,,,1,10/1/2019,10/31/2019,Empleado,rionegro,asesor de mesa,familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Técnico,Moto,2017-06-15
30,500000,9385.0,1282,1,3.0,4495000.0,1000000.0,250000.0,,,2,10/1/2019,10/31/2019,Empleado,barranquilla,certificador,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2014-11-01
30,350000,6569.5,1282,1,3.0,1600000.0,350000.0,200000.0,,1.0,1,10/1/2019,10/31/2019,Empleado,SOLEDAD,Analista contable,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Moto,2015-12-12
30,250000,4692.5,1281,1,3.0,1689200.0,605700.0,400000.0,,1.0,1,10/2/2019,11/1/2019,Empleado,BOGOTA,GESTOR DE MICROFINANZAS II,familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Tecnólogo,Ninguno,2008-01-24
30,150000,2815.5,1281,1,3.0,900000.0,400000.0,350000.0,1.0,1.0,1,10/2/2019,11/1/2019,Empleado,Bogota,Auxiliar operativo en salud,arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2019-05-05
30,200000,3754.0,1281,1,3.0,1300000.0,700000.0,70000.0,1.0,1.0,1,10/2/2019,11/1/2019,Empleado,Cajica,Pintor,arrendada,menos de un año,Indefinido,Quincenal,Soltero/a,Secundaria,Ninguno,2019-01-28
30,350000,6569.5,1281,1,1.0,1422000.0,650000.0,100000.0,2.0,2.0,1,10/2/2019,11/1/2019,Empleado,Bucaramanga,Gestora de cobranzas,arrendada,mas de 5 años,Indefinido,Mensual,Casado/a,Tecnólogo,Ninguno,2010-11-19
30,300000,5631.0,1281,1,3.0,1600000.0,360000.0,,1.0,1.0,1,10/2/2019,11/1/2019,Empleado,medellin,Ejecutiva de reservas,familiar,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Técnico,Ninguno,2016-07-21
30,100000,1877.0,1280,0,3.0,2603000.0,1500000.0,,,,1,8/10/2018,9/9/2018,Empleado,Bogota,Aistente de Contabilidad,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Carro,2013-05-02
30,350000,6569.5,1280,1,3.0,1200000.0,800.0,,2.0,2.0,1,10/3/2019,11/2/2019,Empleado,Bogotá ,Oficial electrico,arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Secundaria,Ninguno,2018-10-15
30,500000,9385.0,1279,1,3.0,3600000.0,600000.0,450000.0,,,1,10/4/2019,11/3/2019,Empleado,Bogotá,Subgerente,propia,mas de 5 años,Indefinido,Quincenal,Soltero/a,No tengo,Ninguno,2009-02-10
30,340000,6381.8,1279,1,1.0,1700000.0,400.0,100.0,2.0,1.0,1,10/4/2019,11/3/2019,Empleado,Santa marta ,Operario,propia,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Secundaria,Ninguno,2014-12-22
30,340000,6381.8,1279,1,2.0,1500000.0,1200000.0,200000.0,1.0,1.0,1,10/4/2019,11/3/2019,Empleado,Bogotá ,analista de tutelas,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2009-07-16
30,240000,4504.8,1277,0,2.0,2250000.0,1500000.0,,1.0,2.0,2,1/30/2019,3/1/2019,Empleado,Medellín,Residente Administrativa,arrendada,mas de 5 años,Indefinido,Quincenal,Unión Libre,Tecnólogo,Ninguno,2017-07-27
30,500000,9385.0,1276,1,3.0,2200000.0,800000.0,1450000.0,2.0,2.0,1,10/7/2019,11/6/2019,Empleado,Bogota ,Enfermera,propia,mas de 5 años,Indefinido,Mensual,Casado/a,Técnico,Ninguno,2007-06-02
30,200000,3754.0,1276,1,3.0,1000000.0,500000.0,200000.0,2.0,1.0,1,10/7/2019,11/6/2019,Empleado,Cali,Operario ,arrendada,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Técnico,Ninguno,2017-10-11
30,200000,3754.0,1276,1,2.0,1200000.0,700000.0,100000.0,1.0,2.0,1,10/7/2019,11/6/2019,Empleado,medellin,recepcionista,arrendada,entre uno y cinco años,Indefinido,Quincenal,Casado/a,Técnico,Ninguno,2004-05-04
30,100000,1877.0,1276,1,3.0,1300000.0,600000.0,200000.0,1.0,,1,10/7/2019,11/6/2019,Empleado,Cali,Auxiliar de lavado ,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Secundaria,Ninguno,2014-05-27
30,250000,4692.5,1276,1,3.0,1800000.0,800000.0,,1.0,1.0,1,10/7/2019,11/6/2019,Empleado,bello,auxilar administrativa,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2015-01-01
30,200000,3754.0,1276,0,2.0,1236000.0,450000.0,300000.0,,,1,1/19/2018,2/18/2018,Empleado,Medellin,Auxiliar de Mercadeo,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,2012-03-16
30,300000,5631.0,1275,1,2.0,800000.0,200000.0,224000.0,,2.0,1,10/8/2019,11/7/2019,Independiente,Manizales,Gerente,familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Tecnólogo,Carro,
30,150000,2815.5,1275,1,3.0,2300000.0,1300000.0,200000.0,,,1,10/8/2019,11/7/2019,Empleado,Bogotá,Analista soporte,familiar,entre uno y cinco años,Indefinido,Mensual,Casado/a,Profesional,Carro,2018-05-08
30,300000,5631.0,1274,1,4.0,10400000.0,2200000.0,,,,1,10/9/2019,11/8/2019,Empleado,Envigado,Gerente de Cuenta,familiar,menos de un año,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2004-09-01
30,300000,5631.0,1274,0,2.0,1100000.0,200000.0,100000.0,1.0,0.0,1,5/10/2017,6/9/2017,Empleado,barranquilla,asistente comercial,propia,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,3 años
30,250000,4692.5,1273,0,3.0,1577400.0,530000.0,300000.0,1.0,,1,9/5/2018,10/5/2018,Empleado,cali,auxiliar administrativo,arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Tecnólogo,Ninguno,2012-02-01
30,400000,7508.0,1273,0,2.0,1500000.0,600000.0,800000.0,1.0,1.0,1,7/30/2018,8/26/2018,Prestador de servicios,Chipaque,Psicóloga,familiar,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Postgrado,Ninguno,
30,400000,7508.0,1272,1,3.0,2700000.0,1200000.0,950000.0,,,1,10/11/2019,11/10/2019,Empleado,Bogota,Docente,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Postgrado,Ninguno,2010-07-12
30,200000,3754.0,1272,0,2.0,900000.0,100000.0,,,,2,5/18/2018,6/17/2018,Empleado,medellin,operario de bodega,familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Tecnólogo,Moto,2015-09-25
30,160000,3003.2,1272,0,2.0,1520000.0,550000.0,,,,1,8/13/2018,9/12/2018,Empleado,Bogota,Vendedor,familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Secundaria,Ninguno,2015-11-18
30,200000,3754.0,1272,0,2.0,1458000.0,450000.0,,1.0,1.0,2,8/14/2018,9/12/2018,Empleado,FLORIDABLANCA,SUPERVISOR,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2012-02-08
29,200000,3628.866667,1272,0,2.0,1200000.0,400000.0,200000.0,1.0,1.0,1,4/9/2019,5/8/2019,Empleado,Bogotá ,Aux logístico ,familiar,mas de 5 años,Indefinido,Mensual,Unión Libre,Técnico,Ninguno,2017-08-15
30,180000,3378.6,1270,0,3.0,1300000.0,600000.0,200000.0,0.0,0.0,1,11/29/2017,12/29/2017,Empleado,Bosconia cesar,Auxiliar de cocina,arrendada,menos de un año,Termino fijo,Quincenal,Soltero/a,Tecnólogo,Ninguno,1año
30,100000,1877.0,1269,0,1.0,1162000.0,350000.0,,1.0,1.0,1,7/12/2018,8/11/2018,Empleado,Villavicencio,Secretaria,familiar,menos de un año,Termino fijo,Quincenal,Unión Libre,Profesional,Ninguno,2007-03-06
30,300000,5631.0,1268,1,2.0,950000.0,600000.0,200000.0,1.0,1.0,1,10/15/2019,11/14/2019,Empleado,Bogota,Gestora de servicios,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2018-05-28
30,500000,9385.0,1267,1,3.0,1689200.0,605700.0,400000.0,,1.0,2,10/16/2019,11/15/2019,Empleado,BOGOTA,GESTOR DE MICROFINANZAS II,familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Tecnólogo,Ninguno,2008-01-24
30,250000,4692.5,1267,0,2.0,3500000.0,1500000.0,,,,1,12/6/2018,1/4/2019,Empleado,bogota,CONTRATISTA LOGISTICO INDUSTRIAL,familiar,mas de 5 años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,2015-08-04
30,250000,4692.5,1267,1,3.0,6000000.0,2000000.0,500000.0,,,1,10/16/2019,11/15/2019,Independiente,medellin,desarrollador,propia,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,300000,5631.0,1266,1,3.0,2300000.0,1800000.0,,2.0,,1,10/17/2019,11/16/2019,Empleado,Bogotá,Asistente Administrativa,familiar,mas de 5 años,Termino fijo,Mensual,Soltero/a,Postgrado,Ninguno,2018-08-27
30,400000,7508.0,1266,0,3.0,1100000.0,300.0,,0.0,0.0,1,7/6/2017,8/5/2017,Empleado,bogota,auxiliar contable,propia,entre uno y cinco años,Indefinido,Mensual,Soltero/a,No tengo,Ninguno,6 meses
30,200000,3754.0,1265,1,2.0,1200000.0,600000.0,,2.0,3.0,2,10/18/2019,11/17/2019,Empleado,medellin,vigilante,propia,mas de 5 años,Termino fijo,Quincenal,Unión Libre,Secundaria,Ninguno,2018-11-23
30,200000,3754.0,1265,1,3.0,1400000.0,700000.0,150000.0,3.0,3.0,1,10/18/2019,11/17/2019,Empleado,Madrid,Ayudante auxiliar,arrendada,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Secundaria,Ninguno,2018-09-11
30,380000,7132.6,1262,1,3.0,2400000.0,800000.0,,1.0,1.0,1,10/21/2019,11/20/2019,Empleado,Suesca,Lider de Seguridad y Salud en el trabajo,familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Profesional,Ninguno,2015-04-28
30,250000,4692.5,1262,1,3.0,1000000.0,400000.0,340000.0,2.0,2.0,1,10/21/2019,11/20/2019,Empleado,Riohacha,Pizzero,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Secundaria,Moto,2017-01-01
30,300000,5631.0,1262,1,3.0,2400000.0,800000.0,,1.0,1.0,2,10/21/2019,11/20/2019,Empleado,Suesca,Lider de Seguridad y Salud en el trabajo,familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Profesional,Ninguno,2015-04-28
30,200000,3754.0,1262,0,3.0,1300000.0,620000.0,390000.0,1.0,1.0,1,7/23/2018,8/18/2018,Empleado,soacha,team leader ATC,arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2016-03-17
30,200000,3754.0,1261,1,3.0,1150000.0,550000.0,,2.0,1.0,1,10/22/2019,11/21/2019,Empleado,Rionegro ,Operario de Produccion ,familiar,mas de 5 años,Indefinido,Mensual,Unión Libre,Tecnólogo,Ninguno,2010-08-16
29,350000,6350.516667,1261,1,3.0,828000.0,600000.0,500000.0,3.0,2.0,1,10/23/2019,11/21/2019,Empleado,SANTA MARTA,AUXILIAR DE BODEGA,arrendada,mas de 5 años,Indefinido,Quincenal,Unión Libre,Técnico,Ninguno,2018-07-08
30,300000,5631.0,1261,0,2.0,1250000.0,550000.0,200000.0,1.0,1.0,1,12/17/2018,1/16/2019,Empleado,Bogotá D.C,Asesor de servicios,familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Secundaria,Ninguno,2017-05-30
30,200000,3754.0,1260,1,1.0,1300000.0,500009.0,100000.0,,,1,10/23/2019,11/22/2019,Empleado,Cali,Guarda,arrendada,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Técnico,Ninguno,2015-05-05
30,430000,8071.1,1259,1,3.0,2850000.0,1600000.0,,1.0,1.0,1,10/24/2019,11/23/2019,Independiente,BOGOTA,TRANSPORTADOR,familiar,mas de 5 años,Prestación de servicios,Mensual,Unión Libre,Profesional,Carro,
30,200000,3754.0,1258,1,3.0,3500000.0,900000.0,1200000.0,1.0,1.0,1,10/25/2019,11/24/2019,Independiente,BOGOTA,gerente general,familiar,menos de un año,Indefinido,Quincenal,Unión Libre,Profesional,Moto,
30,450000,8446.5,1258,0,4.0,1800000.0,600000.0,500000.0,1.0,1.0,1,2/12/2018,3/14/2018,Empleado,MEDELLIN,AUXILIAR CONTABLE,propia,mas de 5 años,Indefinido,Mensual,Soltero/a,No tengo,Ninguno,2012-11-11
30,200000,3754.0,1257,0,5.0,,,,0.0,0.0,1,4/11/2017,5/11/2017,Empleado,medellin,asesor comercial,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,mas de 1 año
30,200000,3754.0,1257,0,4.0,1285000.0,350000.0,1400000.0,0.0,1.0,1,1/6/2017,2/5/2017,Empleado,Bogotá,Oficinista,familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Profesional,Ninguno,2015-03-10
30,200000,3754.0,1255,1,1.0,1160000.0,360000.0,100000.0,,,1,10/28/2019,11/27/2019,Empleado,bogota,vigilante,familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Técnico,Ninguno,2017-07-25
29,250000,4536.083333,1255,0,2.0,2471700.0,1000000.0,100000.0,1.0,1.0,1,11/13/2018,12/1/2018,Empleado,valledupar,auditor,propia,entre uno y cinco años,Termino fijo,Mensual,Casado/a,Postgrado,Ninguno,2018-01-14
