PLAZO,CAPITAL,INT CORRIENTE,FECHA DESEMBOLSO,PRÓXIMA FECHA PAGO,DÍAS MORA,Cuotas en mora,TIPO EMPLEO,CIUDAD RESIDENCIA,TRABAJO,TIPO DE VIVIENDA,ESTRATO,AÑOS EN LA VIVIENDA,INGRESOS MENSUALES,GASTOS MENSUALES,INGRESOS ADICIONALES,TIPO DE CONTRATO,PERIODO DE PAGO,ESTADO CIVIL,NIVEL EDUCATIVO,PERSONAS A CARGO,NUMERO DE HIJOS,TIPO DE VEHICULO,TIEMPO TRABAJO,NUM.CREDITOS SOLICITADOS,USUARIO RECURRENTE
30,250000,4692.5,4/28/2017,5/28/2017,782,0,Independiente,Bogota,Diseñador Arquitectonico,Propia,4.0,entre uno y cinco años,,,,,,Soltero/a,No tengo,,,Ninguno,,2,1
30,200000,3754.0,4/22/2019,5/22/2019,782,0,Empleado,barranquilla,auxiliar de bodega,Familiar,1.0,entre uno y cinco años,1500000.0,600000.0,100000.0,Termino fijo,Mensual,Casado/a,Secundaria,3.0,2.0,Ninguno,2011-07-19,1,0
30,350000,6569.5,7/31/2019,8/30/2019,781,0,Empleado,CARTAGENA,ENFERMERO JEE,Arrendada,3.0,entre uno y cinco años,3000000.0,1000000.0,1000000.0,Indefinido,Mensual,Soltero/a,Profesional,,,Moto,2015-12-01,1,0
20,200000,2502.666667,2/24/2021,3/16/2021,780,1,Empleado,ARMENIA,TECNICO,Arrendada,3.0,entre uno y cinco años,12000000.0,4500000.0,250000.0,Indefinido,Mensual,Casado/a,Profesional,1.0,1.0,Ninguno,2017-11-20,1,0
30,300000,5631.0,9/24/2020,10/24/2020,780,0,Empleado,medellin,Ejecutiva Comercial,Arrendada,,menos de un año,2080000.0,1000000.0,1000000.0,Indefinido,Quincenal,Soltero/a,Tecnólogo,,,Ninguno,2014-09-03,1,0
30,200000,3754.0,1/17/2018,2/16/2018,780,0,Pensionado,Manizales,,Familiar,2.0,entre uno y cinco años,1600000.0,290000.0,100000.0,,,Soltero/a,Técnico,,2.0,Ninguno,,1,0
27,270000,4561.11,3/21/2018,4/17/2018,780,0,Empleado,bogota,asistente contable,Familiar,3.0,menos de un año,1000000.0,700000.0,1080000.0,Indefinido,Quincenal,Soltero/a,Tecnólogo,,,Moto,2016-10-24,1,0
30,200000,3754.0,9/3/2018,9/16/2018,780,0,Empleado,Bogotá,Aux Operaciones,Familiar,2.0,mas de 5 años,1700000.0,450000.0,150000.0,Indefinido,Quincenal,Soltero/a,Profesional,1.0,1.0,Ninguno,2013-12-12,1,0
30,300000,5631.0,8/1/2019,8/31/2019,780,0,Empleado,bogota,aux de alimentos,Propia,3.0,menos de un año,1600000.0,1000000.0,500000.0,Indefinido,Quincenal,Casado/a,Secundaria,2.0,3.0,Ninguno,2013-04-15,1,0
30,200000,3754.0,5/14/2019,6/13/2019,779,0,Empleado,Medellín ,Asesora,Familiar,2.0,mas de 5 años,1200000.0,300000.0,100000.0,Indefinido,Quincenal,Unión Libre,Técnico,,1.0,Ninguno,2017-04-24,1,0
30,200000,3754.0,2/16/2021,3/18/2021,778,1,Empleado,Medellin,Vms vendedor de máquinas de negocio ,Familiar,3.0,mas de 5 años,1500000.0,380000.0,,Indefinido,Quincenal,Soltero/a,Técnico,,,Ninguno,2010-12-20,2,1
30,270000,5067.9,7/26/2019,8/25/2019,778,0,Empleado,Medellin ,Auxiliar administrativa ,Familiar,4.0,mas de 5 años,2100000.0,500000.0,,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,2017-11-20,1,0
30,250000,4692.5,2/17/2021,3/19/2021,777,1,Empleado,medellin,operario logistico de produccion,,3.0,entre uno y cinco años,1135000.0,200000.0,150000.0,Termino fijo,Quincenal,,,2.0,2.0,Ninguno,2012-02-01,1,0
30,250000,4692.5,2/17/2021,3/19/2021,777,1,Empleado,cali,auxiliar,Familiar,2.0,mas de 5 años,1500000.0,700000.0,,Indefinido,Quincenal,Soltero/a,Tecnólogo,,,Moto,2007-12-01,1,0
30,350000,6569.5,2/17/2021,3/19/2021,777,1,Empleado,Bogotá,Consultor de software,Familiar,3.0,entre uno y cinco años,4000000.0,2400000.0,,Indefinido,Mensual,Unión Libre,Profesional,1.0,1.0,Ninguno,2018-10-22,1,0
30,330000,6194.1,2/17/2021,3/19/2021,777,1,Empleado,Soledad,Auxiliar ,Familiar,1.0,mas de 5 años,1200000.0,300000.0,100000.0,Termino fijo,Quincenal,Soltero/a,Tecnólogo,1.0,,Ninguno,2017-07-05,1,0
30,250000,4692.5,11/21/2018,12/21/2018,777,0,Independiente,Bogotá,Jefe de casting,Arrendada,3.0,entre uno y cinco años,1500000.0,800000.0,300000.0,,,Unión Libre,Profesional,1.0,1.0,Ninguno,,1,0
30,200000,3754.0,5/8/2019,6/7/2019,777,0,Empleado,Giron,Auxiliar academico,Familiar,2.0,mas de 5 años,1000000.0,600000.0,100000.0,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,2017-01-27,1,0
30,500000,9385.0,2/18/2021,3/20/2021,776,1,Independiente,Bucaramanga,contadora,Familiar,4.0,mas de 5 años,3500000.0,2000000.0,,,Mensual,Divorciado/a,Profesional,,3.0,Ninguno,,1,0
30,400000,7508.0,2/18/2021,3/20/2021,776,1,,,,Familiar,,entre uno y cinco años,,,,,,Unión Libre,Secundaria,,,,,1,0
30,200000,3754.0,6/25/2018,7/25/2018,775,0,Empleado,bogota,almacen,Familiar,2.0,entre uno y cinco años,2000000.0,2000000.0,,Indefinido,Quincenal,Soltero/a,Tecnólogo,,,Moto,2017-01-23,1,0
30,154000,2890.58,1/14/2019,2/13/2019,775,0,Empleado,Floridablanca,Junior de impuestos,Familiar,4.0,entre uno y cinco años,2415000.0,600000.0,700000.0,Indefinido,Mensual,Soltero/a,Postgrado,,,Ninguno,2018-02-05,1,0
30,250000,4692.5,11/17/2020,12/17/2020,775,0,Empleado,Facatativa ,Supervisor,Familiar,2.0,mas de 5 años,1500000.0,900000.0,100000.0,Indefinido,Quincenal,Soltero/a,Técnico,,,Ninguno,2015-06-01,1,0
30,250000,4692.5,3/22/2017,4/21/2017,775,0,Empleado,Bogotá,Auxiliar de archivo,,3.0,mas de 5 años,,,,Termino fijo,Quincenal,,,0.0,0.0,Carro,4 años,1,0
30,250000,4692.5,6/5/2019,7/5/2019,774,0,Empleado,MEDELLIN,CONTADORA,Propia,2.0,mas de 5 años,1899000.0,800000.0,1200000.0,Indefinido,Quincenal,Soltero/a,Profesional,,,Ninguno,2017-02-22,1,0
30,200000,3754.0,12/27/2017,1/26/2018,773,0,Empleado,bello,analista de calidad,,3.0,mas de 5 años,1666666.0,800000.0,100000.0,Termino fijo,Quincenal,,,3.0,3.0,Ninguno,2017-04-01,1,0
30,150000,2815.5,3/27/2018,4/25/2018,772,0,Empleado,Pereira,Técnico reparador,Familiar,2.0,entre uno y cinco años,2730000.0,600000.0,,Indefinido,Quincenal,Soltero/a,Técnico,,1.0,Ninguno,1998-05-18,1,0
30,150000,2815.5,6/14/2019,7/14/2019,771,0,Empleado,Cali,Montacarguista,Propia,3.0,mas de 5 años,1500000.0,1350000.0,150000.0,Termino fijo,Quincenal,Soltero/a,Técnico,,,Moto,2019-01-09,1,0
30,200000,3754.0,3/28/2018,4/27/2018,770,0,Empleado,Pereira,Técnico reparador,Familiar,2.0,entre uno y cinco años,2730000.0,600000.0,,Indefinido,Quincenal,Soltero/a,Técnico,,1.0,Ninguno,1998-05-18,2,1
30,250000,4692.5,2/26/2021,3/28/2021,768,1,Empleado,Medellin,ANALISTA DE  OPERACIONES ,Arrendada,4.0,entre uno y cinco años,2146144.0,500000.0,300000.0,Indefinido,Quincenal,Soltero/a,Técnico,1.0,1.0,Ninguno,2019-12-30,1,0
30,350000,6569.5,2/26/2021,3/28/2021,768,1,Empleado,Bogotá ,Tecnico,Familiar,4.0,mas de 5 años,2000000.0,1000000.0,,Indefinido,Mensual,Soltero/a,Técnico,,,Ninguno,2013-10-15,1,0
30,350000,6569.5,7/16/2019,8/15/2019,768,0,Empleado,Arauca arauca,Auxiliar comercial,Arrendada,3.0,entre uno y cinco años,1100000.0,490000.0,45000.0,Indefinido,Quincenal,Soltero/a,Secundaria,1.0,1.0,Ninguno,2018-07-19,1,0
30,250000,4692.5,3/31/2017,4/30/2017,767,0,Pensionado,BOGOTA,,,3.0,mas de 5 años,,,,,,,,1.0,0.0,Carro,,1,0
30,300000,5631.0,9/3/2019,10/3/2019,767,0,Independiente,Bogotá ,Gerente ,Familiar,2.0,mas de 5 años,3000000.0,1000000.0,1000000.0,,,Unión Libre,Técnico,2.0,2.0,Ninguno,,1,0
30,300000,5631.0,3/1/2021,3/31/2021,765,1,Empleado,Manizales,subintendente ,Familiar,4.0,entre uno y cinco años,2500000.0,1500000.0,500000.0,Indefinido,Mensual,Soltero/a,Técnico,,,Moto,2006-05-04,2,1
30,400000,7508.0,3/1/2021,3/31/2021,765,1,,,,,,entre uno y cinco años,,,,,,,,,,,,1,0
30,500000,9385.0,3/4/2019,4/3/2019,765,0,Empleado,bogota,ama de llaves,Familiar,3.0,menos de un año,2500000.0,1500000.0,370000.0,Indefinido,Quincenal,Soltero/a,Técnico,1.0,3.0,Ninguno,2018-01-04,1,0
30,250000,4692.5,5/20/2019,6/19/2019,765,0,Empleado,Buenaventura ,Docente ,Familiar,2.0,entre uno y cinco años,1800000.0,500000.0,,Termino fijo,Mensual,Soltero/a,Profesional,1.0,2.0,Ninguno,2008-01-08,1,0
30,200000,3754.0,6/14/2019,7/14/2019,765,0,Independiente,pasto,comerciante,Familiar,2.0,entre uno y cinco años,2500000.0,1200000.0,350000.0,,,Unión Libre,Técnico,1.0,1.0,Moto,,1,0
30,500000,9385.0,3/2/2021,4/1/2021,764,1,Prestador de servicios,Medellin,Apoyo Admisnitrativo,Propia,4.0,entre uno y cinco años,3070742.0,2700000.0,250000.0,,,Soltero/a,Postgrado,,,Ninguno,2013-03-19,1,0
30,350000,6569.5,3/2/2021,4/1/2021,764,1,Empleado,Bogota,auxiliar nacional contable,,3.0,entre uno y cinco años,1833000.0,,,Indefinido,Mensual,,,1.0,1.0,Ninguno,2017-09-22,1,0
30,400000,7508.0,3/2/2021,4/1/2021,764,1,Empleado,Ibagué,Operador de corte,Arrendada,3.0,entre uno y cinco años,1200000.0,650000.0,300000.0,Termino fijo,Quincenal,Soltero/a,Secundaria,2.0,,Ninguno,2018-10-01,1,0
30,350000,6569.5,3/2/2021,4/1/2021,764,1,Empleado,Bogotá ,vigilante ,Arrendada,3.0,entre uno y cinco años,1129000.0,500000.0,350000.0,Termino fijo,Mensual,Soltero/a,Técnico,,2.0,Ninguno,10 04 2019,1,0
30,500000,9385.0,3/3/2021,4/2/2021,763,1,Empleado,Medellín ,Jefe de producción ,Arrendada,3.0,menos de un año,1400000.0,600000.0,50000.0,Indefinido,Quincenal,Soltero/a,Técnico,1.0,1.0,Ninguno,2018-03-01,2,1
30,400000,7508.0,3/3/2021,4/2/2021,763,1,Independiente,bello,administrador,Propia,2.0,entre uno y cinco años,2000000.0,800000.0,150000.0,,,Unión Libre,Técnico,1.0,1.0,Ninguno,,1,0
30,500000,9385.0,3/3/2021,4/2/2021,763,1,Prestador de servicios,Medellin,Apoyo Admisnitrativo,Propia,4.0,entre uno y cinco años,3070742.0,2700000.0,250000.0,,,Soltero/a,Postgrado,,,Ninguno,2013-03-19,2,1
30,400000,7508.0,3/3/2021,4/2/2021,763,1,Empleado,MEDELLIN,ANALISTA  DE CREDITO ,Arrendada,3.0,entre uno y cinco años,1900000.0,600000.0,250000.0,Indefinido,Quincenal,Soltero/a,Profesional,,,Ninguno,2016-11-11,1,0
30,250000,4692.5,3/3/2021,4/2/2021,763,1,,,,Propia,1.0,entre uno y cinco años,,,,,,Unión Libre,Secundaria,,,,,1,0
30,100000,1877.0,5/2/2018,6/1/2018,763,0,Empleado,Bogotá,Analista de estadística,Arrendada,3.0,entre uno y cinco años,2500000.0,1200000.0,100000.0,Indefinido,Quincenal,Soltero/a,Profesional,,,Ninguno,2017-10-02,1,0
30,200000,3754.0,3/4/2021,4/3/2021,762,1,Independiente,bogota,abogado,Arrendada,4.0,entre uno y cinco años,2000000.0,400000.0,,,,Soltero/a,Profesional,,,Ninguno,,1,0
30,500000,9385.0,3/4/2021,4/3/2021,762,1,Empleado,Bogota,Operadora de medios tecnológicos ,Familiar,2.0,entre uno y cinco años,1500000.0,600000.0,800000.0,Termino fijo,Mensual,Soltero/a,Secundaria,,1.0,Ninguno,2018-12-02,1,0
29,100000,1814.433333,5/4/2018,6/2/2018,762,0,Empleado,Bogota,Crew,Arrendada,2.0,mas de 5 años,800000.0,400000.0,0.0,Indefinido,Quincenal,Soltero/a,Secundaria,,,Ninguno,2018-05-16,1,0
30,500000,9385.0,3/5/2021,4/4/2021,761,1,Independiente,San Gil,Propietario,Familiar,4.0,mas de 5 años,3000000.0,500000.0,300000.0,,,Soltero/a,Profesional,,,Ninguno,,1,0
30,250000,4692.5,3/5/2021,4/4/2021,761,1,Empleado,florencia,auxiliar administrativo,Arrendada,1.0,mas de 5 años,2100000.0,400000.0,,Indefinido,Mensual,Casado/a,Tecnólogo,2.0,1.0,Ninguno,2012-06-04,1,0
30,200000,3754.0,2/5/2018,3/7/2018,761,0,Empleado,Medellín,Abogado Junior,Arrendada,3.0,entre uno y cinco años,3000000.0,900000.0,,Indefinido,Quincenal,Unión Libre,Profesional,2.0,2.0,Ninguno,2018-02-28,1,0
30,300000,5631.0,7/10/2018,8/9/2018,761,0,Empleado,bogota,fonoaudiologa especialista salud ocupacional,Familiar,3.0,mas de 5 años,1800000.0,500000.0,100000.0,Termino fijo,Quincenal,Soltero/a,Postgrado,2.0,2.0,Ninguno,2017-04-03,1,0
30,150000,2815.5,5/9/2019,6/8/2019,760,0,Independiente,Tauramena ,Agricultor,Propia,2.0,mas de 5 años,1850000.0,560000.0,230000.0,,,Soltero/a,Profesional,,,Moto,,1,0
30,350000,6569.5,5/5/2017,6/4/2017,760,0,Empleado,Arboletes,Mostrario en ventas,,3.0,menos de un año,,,,Indefinido,Quincenal,,,1.0,0.0,Ninguno,21 meses,1,0
30,126000,2365.02,11/9/2017,12/9/2017,759,0,Empleado,Bogota,Supervisor,Familiar,2.0,mas de 5 años,1350000.0,980000.0,100000.0,Termino fijo,Mensual,Unión Libre,Secundaria,1.0,4.0,Ninguno,2012-12-11,1,0
30,280000,5255.6,3/8/2021,4/7/2021,758,1,Empleado,Cartagena,Auxiliar,Familiar,1.0,mas de 5 años,1122000.0,300000.0,500000.0,Termino fijo,Quincenal,Soltero/a,Profesional,,,Ninguno,2015-03-05,1,0
30,200000,3754.0,11/8/2018,12/8/2018,758,0,Empleado,bogota,auxiliar contable,Familiar,2.0,mas de 5 años,1500000.0,600000.0,500000.0,Indefinido,Quincenal,Unión Libre,Técnico,3.0,3.0,Ninguno,2018-11-01,1,0
30,500000,9385.0,3/10/2021,4/9/2021,756,1,Pensionado,cali,,Familiar,3.0,mas de 5 años,1500000.0,350000.0,,,,Soltero/a,Profesional,,,Ninguno,,1,0
30,300000,5631.0,3/11/2021,4/10/2021,755,1,Empleado,Buenaventura,Operadora,Familiar,1.0,mas de 5 años,1200000.0,300000.0,200000.0,Indefinido,Quincenal,Casado/a,Profesional,1.0,1.0,Ninguno,2011-12-17,1,0
30,300000,5631.0,8/29/2016,9/28/2016,755,0,Empleado,cartagena,tecnico junior,,1.0,mas de 5 años,1700000.0,300000.0,200000.0,Termino fijo,Mensual,,,0.0,0.0,Ninguno,2018-01-02,1,0
30,130000,2440.1,1/15/2019,2/12/2019,755,0,Empleado,Medellin,Tejedor,Arrendada,2.0,mas de 5 años,1200000.0,80000.0,,Indefinido,Quincenal,Soltero/a,Secundaria,2.0,1.0,Ninguno,2015-03-11,1,0
30,230000,4317.1,4/1/2019,5/1/2019,751,0,Empleado,Cali,Asesor,Familiar,3.0,mas de 5 años,925000.0,300000.0,,Indefinido,Quincenal,Soltero/a,Secundaria,,,Ninguno,2018-05-02,1,0
30,200000,3754.0,4/30/2018,5/30/2018,751,0,Empleado,Bogota,Agente,Familiar,3.0,mas de 5 años,1000000.0,300000.0,,Indefinido,Quincenal,Soltero/a,Secundaria,,,Ninguno,2016-08-03,1,0
30,300000,5631.0,2/20/2019,3/20/2019,751,0,Empleado,Cartagena ,Auxiliar logistico general,Familiar,1.0,entre uno y cinco años,1215000.0,300000.0,200000.0,Termino fijo,Quincenal,Soltero/a,Secundaria,1.0,,Ninguno,2015-06-01,1,0
30,250000,4692.5,9/17/2019,10/17/2019,747,0,Empleado,soledad,arquitecto diseño,Familiar,2.0,entre uno y cinco años,4900000.0,2500000.0,,Termino fijo,Quincenal,Unión Libre,Profesional,3.0,3.0,Carro,2016-05-11,1,0
30,500000,9385.0,7/9/2019,8/8/2019,746,0,Empleado,Medellin,Asistente de ventas,Propia,1.0,mas de 5 años,1200000.0,500000.0,,Indefinido,Mensual,Soltero/a,No tengo,2.0,1.0,Ninguno,09/04/2014,1,0
30,200000,3754.0,7/24/2019,8/23/2019,745,0,Empleado,Medellin,Auxiliar de Sistemas,Familiar,3.0,mas de 5 años,1200000.0,1200000.0,200000.0,Termino fijo,Mensual,Soltero/a,Tecnólogo,,,Ninguno,2019-02-13,1,0
30,200000,3754.0,1/11/2018,2/10/2018,744,0,Empleado,Funza,asistente,Propia,3.0,mas de 5 años,2000000.0,1500000.0,,Indefinido,Mensual,Divorciado/a,Técnico,2.0,2.0,Ninguno,2020-01-24,1,0
21,170000,2233.63,5/2/2018,5/23/2018,744,0,Empleado,"BOGOTÁ, D.C.",Ejecutivo comercial,Familiar,3.0,entre uno y cinco años,900000.0,700000.0,900000.0,Indefinido,Mensual,Soltero/a,Técnico,,,Ninguno,2016-11-01,1,0
29,250000,4536.083333,12/27/2018,1/23/2019,744,0,Empleado,Bogotá ,Asesor,Familiar,3.0,mas de 5 años,2000000.0,500000.0,,Indefinido,Quincenal,Soltero/a,Profesional,,,Ninguno,2011-01-17,1,0
30,350000,6569.5,3/23/2021,4/22/2021,743,1,Empleado,Medellín ,Istalador,Familiar,3.0,mas de 5 años,1200000.0,600000.0,200000.0,Indefinido,Quincenal,Casado/a,Secundaria,2.0,2.0,Ninguno,2011-11-01,1,0
30,500000,9385.0,3/23/2021,4/22/2021,743,1,Empleado,Cartagena,Auxiliar de bodega,Familiar,2.0,mas de 5 años,2900000.0,600000.0,200000.0,Indefinido,Quincenal,Soltero/a,Técnico,1.0,,Ninguno,2018-04-10,1,0
12,150000,1126.2,7/18/2018,7/30/2018,742,0,Empleado,copacabana,Operador Lider,Arrendada,3.0,entre uno y cinco años,1100000.0,400000.0,,Indefinido,Quincenal,Soltero/a,Tecnólogo,,,Ninguno,2002-02-26,1,0
30,200000,3754.0,12/13/2018,1/11/2019,742,0,Empleado,Bogota,Asesora comercial,Propia,2.0,menos de un año,924000.0,450000.0,,Indefinido,Quincenal,Unión Libre,Secundaria,2.0,2.0,Ninguno,2015-02-09,1,0
30,250000,4692.5,6/19/2019,7/19/2019,742,0,Empleado,Medellín ,Supervisora ,Familiar,2.0,entre uno y cinco años,1000000.0,300000.0,100000.0,Indefinido,Quincenal,Soltero/a,Tecnólogo,,,Ninguno,2019-06-02,1,0
30,500000,9385.0,3/25/2021,4/24/2021,741,1,Empleado,Manizales,Consultor ,Arrendada,3.0,entre uno y cinco años,2200000.0,800000.0,1000000.0,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,22/04/2019,1,0
30,200000,3754.0,3/28/2019,4/27/2019,741,0,Empleado,Bogotá,Analista Back office,Familiar,2.0,menos de un año,1000000.0,350000.0,300000.0,Indefinido,Quincenal,Casado/a,Profesional,,,Ninguno,2018-10-01,1,0
30,500000,9385.0,8/3/2018,9/2/2018,740,0,Empleado,Bogota,Coordinador de Operaciones,,4.0,entre uno y cinco años,,,,Indefinido,Mensual,,,0.0,0.0,Ninguno,2008-12-15,1,0
30,150000,2815.5,7/21/2015,8/20/2015,740,0,Empleado,Pereira,Key Account Manager,Propia,5.0,entre uno y cinco años,2000000.0,1000000.0,,Indefinido,Quincenal,Soltero/a,No tengo,1.0,1.0,Ninguno,2017-07-01,1,0
30,250000,4692.5,1/27/2016,2/26/2016,740,0,Empleado,JAMUNDI,COORDINADORA,Propia,4.0,entre uno y cinco años,2624000.0,1000000.0,,Indefinido,Mensual,Soltero/a,No tengo,1.0,1.0,Moto,2019-05-30,1,0
30,430000,8071.1,5/25/2017,6/24/2017,740,0,Empleado,cartagena,auxiliar de operaciones,Propia,4.0,mas de 5 años,1367000.0,600.0,300.0,Indefinido,Quincenal,Soltero/a,No tengo,1.0,1.0,Ninguno,3 años y medio,1,0
30,170000,3190.9,10/25/2018,11/23/2018,738,0,Empleado,la palma ,ASISTENTE CONTABLE,Arrendada,3.0,entre uno y cinco años,1500000.0,700000.0,2000000.0,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,2017-05-01,1,0
30,300000,5631.0,7/24/2019,8/23/2019,738,0,Empleado,"san roque, antioquia",educador rural,Arrendada,2.0,entre uno y cinco años,2400000.0,1200000.0,800000.0,Indefinido,Mensual,Casado/a,Tecnólogo,2.0,1.0,Moto,2005-07-11,1,0
30,500000,9385.0,3/29/2021,4/28/2021,737,1,Independiente,La dorada ,Administración,Arrendada,3.0,entre uno y cinco años,5000000.0,33556000.0,,,,Unión Libre,Secundaria,4.0,4.0,Ninguno,,1,0
30,350000,6569.5,3/29/2021,4/28/2021,737,1,Empleado,Palmira,Subintendente,Arrendada,1.0,mas de 5 años,2800000.0,800000.0,,Indefinido,Mensual,Soltero/a,Técnico,2.0,2.0,Ninguno,2009-05-04,1,0
30,250000,4692.5,3/29/2021,4/28/2021,737,1,Empleado,Medellin,Analista,Familiar,2.0,mas de 5 años,1400000.0,560000.0,,Indefinido,Quincenal,Soltero/a,Tecnólogo,1.0,1.0,Ninguno,2011-04-04,1,0
30,200000,3754.0,3/30/2021,4/29/2021,736,1,Independiente,BOGOTA,ASESOR DE SEGUROS,Familiar,3.0,mas de 5 años,4500000.0,2100000.0,100000.0,,,Soltero/a,Profesional,,,Carro,,1,0
30,500000,9385.0,3/30/2021,4/29/2021,736,1,Empleado,Barranquilla ,Asesor,Familiar,3.0,mas de 5 años,1000000.0,600000.0,500000.0,Indefinido,Quincenal,Soltero/a,Técnico,2.0,1.0,Moto,2018-07-07,1,0
30,400000,7508.0,3/5/2019,4/4/2019,736,0,Empleado,Fusagasugá,Docente,Propia,3.0,mas de 5 años,3054000.0,1500000.0,1000000.0,Termino fijo,Mensual,Soltero/a,No tengo,,,Ninguno,2016-07-25,1,0
30,150000,2815.5,9/13/2017,10/13/2017,735,0,Empleado,Bogota, Asistente Transferencia Tecnología,Propia,3.0,menos de un año,5800000.0,3680000.0,,Indefinido,Quincenal,Soltero/a,No tengo,1.0,1.0,Ninguno,2017-03-02,1,0
30,250000,4692.5,11/1/2018,11/26/2018,735,0,Empleado,Bogotá ,Técnico ,Familiar,2.0,entre uno y cinco años,1900000.0,1000000.0,,Indefinido,Quincenal,Soltero/a,Técnico,,1.0,Ninguno,2015-03-03,1,0
28,200000,3503.733333,3/29/2017,4/26/2017,734,0,Empleado,neiva,asistente taller,Propia,2.0,mas de 5 años,,,,Indefinido,Mensual,Soltero/a,No tengo,1.0,1.0,Moto,1 año,1,0
30,340000,6381.8,11/18/2019,12/18/2019,733,0,Empleado,Bogotá,Guardar de seguridad,Arrendada,2.0,mas de 5 años,1250000.0,820000.0,0.0,Termino fijo,Quincenal,Unión Libre,Secundaria,1.0,1.0,Ninguno,2018-07-06,1,0
30,140000,2627.8,10/20/2017,11/19/2017,733,0,Empleado,Bogota,Lider de reclutamiento,Arrendada,3.0,entre uno y cinco años,900000.0,300000.0,,Indefinido,Mensual,Soltero/a,Técnico,,,Ninguno,,1,0
30,200000,3754.0,4/26/2019,5/26/2019,733,0,Empleado,Bogotá,Asesor comercial,Familiar,2.0,entre uno y cinco años,1200000.0,700000.0,,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,2017-09-02,1,0
30,200000,3754.0,11/28/2017,12/28/2017,732,0,Empleado,Barrancas ,Coordinador ,Propia,2.0,mas de 5 años,1500000.0,800000.0,,Termino fijo,Quincenal,Casado/a,Profesional,3.0,3.0,Ninguno,2017-06-08,1,0
23,500000,7195.166667,8/15/2018,9/6/2018,732,0,Empleado,ANOLAIMA,ASISTENTE ADMINISTRATIVA,Propia,3.0,entre uno y cinco años,2700000.0,560000.0,750000.0,Indefinido,Mensual,Casado/a,Postgrado,,,Carro,2019-07-30,1,0
30,300000,5631.0,2/15/2017,3/17/2017,731,0,Pensionado,Bucaramanga,,,2.0,entre uno y cinco años,,,,,,,,3.0,2.0,Carro,,1,0
30,400000,7508.0,4/5/2021,5/5/2021,730,1,Empleado,Bogotá,Docente,Familiar,2.0,entre uno y cinco años,1800000.0,500000.0,190000.0,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,2011-05-06,1,0
30,300000,5631.0,4/5/2021,5/5/2021,730,1,,,,Arrendada,,menos de un año,,,,,,Casado/a,,,,,,1,0
30,150000,2815.5,4/5/2021,5/5/2021,730,1,,,,Propia,,menos de un año,,,,,,,,,,,,1,0
30,500000,9385.0,4/1/2020,5/1/2020,729,0,Empleado,Medellin,Asesora de ventas,Arrendada,1.0,entre uno y cinco años,1150000.0,900000.0,150000.0,Indefinido,Mensual,Unión Libre,Técnico,2.0,2.0,Ninguno,2011-02-05,1,0
30,350000,6569.5,4/7/2021,5/7/2021,728,1,Empleado,bogota,operador tienda,Familiar,3.0,mas de 5 años,1100000.0,600000.0,,Termino fijo,Mensual,Soltero/a,Técnico,,,Ninguno, 22 de Julio de 2019,1,0
30,200000,3754.0,4/7/2021,5/7/2021,728,1,Empleado,Manizales,Auxiliar de enfermería ,Arrendada,2.0,menos de un año,1000000.0,600.0,300.0,Indefinido,Quincenal,Unión Libre,Técnico,,,Ninguno,2019-05-30,1,0
30,470000,8821.9,4/2/2020,5/2/2020,728,0,Empleado,Medellin,Asesora de ventas,Arrendada,1.0,entre uno y cinco años,1150000.0,900000.0,150000.0,Indefinido,Mensual,Unión Libre,Técnico,2.0,2.0,Ninguno,2011-02-05,2,1
30,250000,4692.5,4/8/2021,5/8/2021,727,1,Empleado,Cartagena,Asistente Administrativo,Familiar,3.0,mas de 5 años,1761000.0,550000.0,500000.0,,,Casado/a,Tecnólogo,,1.0,Ninguno,,1,0
30,150000,2815.5,2/8/2018,3/10/2018,727,0,Empleado,BOGOTA,GUARDA DE SEGURIDAD,Propia,3.0,entre uno y cinco años,1010000.0,300000.0,200000.0,Termino fijo,Mensual,Soltero/a,Secundaria,,,Moto,05_09_2017,1,0
30,200000,3754.0,1/10/2020,2/9/2020,726,0,Empleado,BOGOTA,ADMINISTRATIVO ,Familiar,2.0,entre uno y cinco años,2700000.0,1800000.0,,Indefinido,Mensual,Soltero/a,Profesional,2.0,2.0,Ninguno,2013-05-09,1,0
30,450000,8446.5,8/23/2019,9/22/2019,722,0,Empleado,Bogota,Ejecutivo de Cuenta,Familiar,3.0,entre uno y cinco años,3700000.0,1700000.0,,Indefinido,Mensual,Casado/a,Tecnólogo,2.0,2.0,Moto,2012-07-10,1,0
30,350000,6569.5,4/14/2021,5/14/2021,721,1,Empleado,Soledad,Asesor comercial,Familiar,1.0,mas de 5 años,2000000.0,300000.0,1000000.0,Indefinido,Quincenal,Soltero/a,Tecnólogo,1.0,1.0,Ninguno,2018-08-22,1,0
30,500000,9385.0,4/14/2021,5/14/2021,721,1,Independiente,Cali,Fisioterapeuta ,Familiar,3.0,mas de 5 años,3200000.0,1600000.0,,,,Soltero/a,Profesional,,,Ninguno,,1,0
