objectId,muni,featureCode,countryCode,cityId,ACL,name,population,updatedAt,location,country,createdAt,adminCode
ER7KTDZ9ub,,PPL,CO,3669808,,san gil,33592,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.55952,""longitude"":-73.13637}",Colombia,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),26
EUdkbN4iLB,,PPL,CO,3680854,,hobo,4444,Thu Dec 12 2019 14:17:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":2.58333,""longitude"":-75.45}",Colombia,Thu Dec 12 2019 14:17:13 GMT-0500 (Colombia Standard Time),16
EcAXdFNFPC,,PPL,CO,3690237,,alcala,9135,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.67472,""longitude"":-75.7825}",Colombia,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),29
EedKFvPCK5,,PPL,CO,3666381,,urumita,8509,Thu Dec 12 2019 14:16:09 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":10.55894,""longitude"":-73.01232}",Colombia,Thu Dec 12 2019 14:16:09 GMT-0500 (Colombia Standard Time),17
Egw3Impksq,,PPL,CO,3732273,,los santos,1310,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":7.17,""longitude"":-73.09306}",Colombia,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),26
EhwGycwPvn,,PPL,CO,3685529,,cucutilla,1950,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":7.53941,""longitude"":-72.77238}",Colombia,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),21
EnTE6ms9FM,,PPL,CO,3827723,,valle del guamuez,9969,Thu Dec 12 2019 14:17:22 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":0.4525,""longitude"":-76.91917}",Colombia,Thu Dec 12 2019 14:17:22 GMT-0500 (Colombia Standard Time),22
Eyw5pIi8e8,,PPL,CO,3687644,,candelaria,23989,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":3.40671,""longitude"":-76.34819}",Colombia,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),29
F1UsEfObh1,,PPL,CO,3673045,,pamplona,53587,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":7.37565,""longitude"":-72.64795}",Colombia,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),21
F3k2JksVDT,,PPL,CO,3673413,,pacora,8218,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.52708,""longitude"":-75.4593}",Colombia,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),37
FBCw5XuNbf,,PPL,CO,3675452,,mani,7031,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.81722,""longitude"":-72.28861}",Colombia,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),32
FDT7BtekmX,,PPL,CO,3688673,,bojaca,4399,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.73176,""longitude"":-74.34129}",Colombia,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),33
FDfurA34bL,,PPL,CO,3667892,,socha viejo,3353,Thu Dec 12 2019 14:16:11 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.9817,""longitude"":-72.71503}",Colombia,Thu Dec 12 2019 14:16:11 GMT-0500 (Colombia Standard Time),36
FEV6tWidmp,,PPL,CO,3674572,,moniquira,9785,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.87638,""longitude"":-73.57284}",Colombia,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),36
FF9vjOSwd7,,PPL,CO,3681997,,gomez plata,4097,Thu Dec 12 2019 14:17:14 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.68178,""longitude"":-75.21907}",Colombia,Thu Dec 12 2019 14:17:14 GMT-0500 (Colombia Standard Time),2
FGBe6iY31M,,PPL,CO,3665803,,yaguara,5724,Thu Dec 12 2019 14:16:08 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":2.66355,""longitude"":-75.51753}",Colombia,Thu Dec 12 2019 14:16:08 GMT-0500 (Colombia Standard Time),16
FGfM0aWo8n,,PPL,CO,3674293,,mosquera,3471,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":2.50861,""longitude"":-78.4511}",Colombia,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),20
FGwV4DokjG,,PPL,CO,3667697,,supia,12784,Thu Dec 12 2019 14:16:11 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.45303,""longitude"":-75.65072}",Colombia,Thu Dec 12 2019 14:16:11 GMT-0500 (Colombia Standard Time),37
FJtaGKeSn9,,PPL,CO,3668572,,santander de quilichao,40798,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":3.00945,""longitude"":-76.48494}",Colombia,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),9
FK11BhGwhQ,,PPL,CO,3689833,,anserma,25242,Thu Dec 12 2019 14:17:20 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.33278,""longitude"":-75.79111}",Colombia,Thu Dec 12 2019 14:17:20 GMT-0500 (Colombia Standard Time),24
FLCxbrGvv7,,PPLA,CO,3671116,,quibdo,75104,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.69188,""longitude"":-76.65835}",Colombia,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),11
FLrROk3Ytj,,PPL,CO,3681596,,guamal,9016,Thu Dec 12 2019 14:17:14 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":9.14334,""longitude"":-74.22384}",Colombia,Thu Dec 12 2019 14:17:14 GMT-0500 (Colombia Standard Time),38
FN0Yv0GY6k,,PPL,CO,3689003,,belen,5411,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.98892,""longitude"":-72.91254}",Colombia,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),36
FP8eonm6gO,,PPL,CO,3683508,,el penol,2294,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.45987,""longitude"":-77.44544}",Colombia,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),20
FSJY1qxIC4,,PPL,CO,3682262,,gachancipa,3119,Thu Dec 12 2019 14:17:15 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.99111,""longitude"":-73.87154}",Colombia,Thu Dec 12 2019 14:17:15 GMT-0500 (Colombia Standard Time),33
FT4OLELAsG,,PPL,CO,3690030,,alvarado,2049,Thu Dec 12 2019 14:17:20 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.56612,""longitude"":-74.96229}",Colombia,Thu Dec 12 2019 14:17:20 GMT-0500 (Colombia Standard Time),28
FVyXRT7FOD,,PPLA,CO,3668605,,santa marta,431781,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":11.24079,""longitude"":-74.19904}",Colombia,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),38
Fc88RWtkoC,,PPL,CO,3679379,,la cruz,8751,Thu Dec 12 2019 14:17:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.60301,""longitude"":-76.96901}",Colombia,Thu Dec 12 2019 14:17:12 GMT-0500 (Colombia Standard Time),9
Fcif7NTYFk,,PPL,CO,3683180,,el roble,3324,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":9.10193,""longitude"":-75.19508}",Colombia,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),27
Fgqff0w0nU,,PPL,CO,3676791,,la victoria,11064,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.52483,""longitude"":-76.03921}",Colombia,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),29
FvP4J5ATCX,,PPL,CO,3690264,,alban,1684,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.87661,""longitude"":-74.43768}",Colombia,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),33
G0rJBFnGA7,,PPL,CO,3665881,,viota,5840,Thu Dec 12 2019 14:16:08 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.43713,""longitude"":-74.52157}",Colombia,Thu Dec 12 2019 14:16:08 GMT-0500 (Colombia Standard Time),33
G466eNVW7o,,PPL,CO,3672093,,pivijay,33492,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":10.46167,""longitude"":-74.61621}",Colombia,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),38
G7mfiCZr0n,,PPL,CO,3666575,,turbana,10235,Thu Dec 12 2019 14:16:09 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":10.27169,""longitude"":-75.44222}",Colombia,Thu Dec 12 2019 14:16:09 GMT-0500 (Colombia Standard Time),35
G9bpleiCv9,,PPL,CO,3671346,,puerto yuca,5029,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":2.93833,""longitude"":-73.20833}",Colombia,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),19
GA2WHxDH8l,,PPL,CO,3668087,,sibate,23208,Thu Dec 12 2019 14:16:11 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.48425,""longitude"":-74.24499}",Colombia,Thu Dec 12 2019 14:16:11 GMT-0500 (Colombia Standard Time),33
GCwZK7DLDP,,PPLA2,CO,3673676,,obando,7298,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.57583,""longitude"":-75.97389}",Colombia,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),29
GGOC8xQj6Y,,PPL,CO,3687806,,campoalegre,22568,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":2.68489,""longitude"":-75.32311}",Colombia,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),16
GJ8zQEHBZE,,PPL,CO,3671470,,puerto escondido,3020,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":9.01811,""longitude"":-76.26413}",Colombia,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),12
GOUfMhk8pD,,PPL,CO,3682172,,gameza,1690,Thu Dec 12 2019 14:17:15 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.80263,""longitude"":-72.80586}",Colombia,Thu Dec 12 2019 14:17:15 GMT-0500 (Colombia Standard Time),36
GPHPMUcHve,,PPL,CO,3673455,,ovejas,13284,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":9.53248,""longitude"":-75.22382}",Colombia,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),27
GRu6lHLNPR,,PPL,CO,3680554,,inza,2972,Thu Dec 12 2019 14:17:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":2.55452,""longitude"":-76.06722}",Colombia,Thu Dec 12 2019 14:17:13 GMT-0500 (Colombia Standard Time),9
GUBmP79qYp,,PPL,CO,3679542,,la celia,4940,Thu Dec 12 2019 14:17:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.04333,""longitude"":-76.01667}",Colombia,Thu Dec 12 2019 14:17:12 GMT-0500 (Colombia Standard Time),24
GWS4VQjDgs,,PPL,CO,3686605,,chima,2785,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":9.14893,""longitude"":-75.62841}",Colombia,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),12
GZxXJEEihN,,PPL,CO,3680450,,itagui,281853,Thu Dec 12 2019 14:17:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.18461,""longitude"":-75.59913}",Colombia,Thu Dec 12 2019 14:17:13 GMT-0500 (Colombia Standard Time),2
GbebL6JXXU,,PPL,CO,3674130,,mutata,4811,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":7.24407,""longitude"":-76.43564}",Colombia,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),2
GoEUenqFBF,,PPL,CO,3667728,,sucre,23210,Thu Dec 12 2019 14:16:11 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":8.81136,""longitude"":-74.72084}",Colombia,Thu Dec 12 2019 14:16:11 GMT-0500 (Colombia Standard Time),27
GpOChLCiNI,,PPL,CO,3681952,,granada,5661,Thu Dec 12 2019 14:17:14 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.14353,""longitude"":-75.18532}",Colombia,Thu Dec 12 2019 14:17:14 GMT-0500 (Colombia Standard Time),2
GtPvFVYOPY,,PPL,CO,3688855,,betania,3800,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.74601,""longitude"":-75.97765}",Colombia,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),2
Gvoh9BENlD,,PPL,CO,3674121,,muzo,7977,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.53528,""longitude"":-74.10778}",Colombia,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),36
H1nVDfvosM,,PPL,CO,3688128,,caceres,4987,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":7.58078,""longitude"":-75.34842}",Colombia,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),2
HBIX6YTkVk,,PPL,CO,3672077,,planadas,9709,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":3.19698,""longitude"":-75.64506}",Colombia,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),28
HCuECG598s,,PPL,CO,3666645,,tulua,165501,Thu Dec 12 2019 14:16:09 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.08466,""longitude"":-76.19536}",Colombia,Thu Dec 12 2019 14:16:09 GMT-0500 (Colombia Standard Time),29
HD1LqgR1M0,,PPL,CO,3685569,,cucaita,1417,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.54373,""longitude"":-73.45433}",Colombia,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),36
HEE7QYwvUH,,PPL,CO,3673609,,olaya herrera,9820,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.24803,""longitude"":-77.49085}",Colombia,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),20
HGt9ksMZlG,,PPLA,CO,3828545,,san jose del guaviare,22136,Thu Dec 12 2019 14:17:22 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":2.57286,""longitude"":-72.64591}",Colombia,Thu Dec 12 2019 14:17:22 GMT-0500 (Colombia Standard Time),14
HH1mRNi5ti,,PPL,CO,3671531,,puerto boyaca,27310,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.97584,""longitude"":-74.58845}",Colombia,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),36
HM6EnQbMpt,,PPL,CO,3680393,,jambalo,1972,Thu Dec 12 2019 14:17:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":2.79225,""longitude"":-76.32259}",Colombia,Thu Dec 12 2019 14:17:13 GMT-0500 (Colombia Standard Time),9
HQbJYvvPfC,,PPL,CO,3688266,,buesaco,4177,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.39017,""longitude"":-77.15981}",Colombia,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),20
HRE5Ik8Har,,PPL,CO,3674029,,narino,1213,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.39781,""longitude"":-74.82731}",Colombia,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),33
HWFmDObJ9R,,PPL,CO,3675668,,mahates,9224,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":10.23293,""longitude"":-75.18985}",Colombia,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),35
HYIJj2y82D,,PPL,CO,3689325,,bahia solano,3079,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.22622,""longitude"":-77.40439}",Colombia,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),11
HYhGSWFlUM,,PPL,CO,3675975,,los patios,58661,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":7.83793,""longitude"":-72.5037}",Colombia,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),21
HYy60h8Vuw,,PPL,CO,3770066,,san luis,6448,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.04167,""longitude"":-74.99278}",Colombia,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),2
Hhvzq7PtIb,,PPL,CO,3681756,,guachucal,4014,Thu Dec 12 2019 14:17:14 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":0.96093,""longitude"":-77.73161}",Colombia,Thu Dec 12 2019 14:17:14 GMT-0500 (Colombia Standard Time),20
HimGISyIWN,,PPL,CO,3690429,,agua de dios,10875,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.37648,""longitude"":-74.66995}",Colombia,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),33
HqIU6rGIro,,PPL,CO,3670368,,salamina,6166,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":10.49027,""longitude"":-74.79463}",Colombia,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),38
HzCibqnMJv,,PPL,CO,3673407,,padilla,4472,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":3.22038,""longitude"":-76.31385}",Colombia,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),9
HzZHz4i4dI,,PPL,CO,3688875,,arboleda,1736,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.49766,""longitude"":-77.13587}",Colombia,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),20
I4jR72NFKI,,PPL,CO,3668472,,santa rosa,10604,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":10.44472,""longitude"":-75.36972}",Colombia,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),35
IBmTLbAaLu,,PPL,CO,3670260,,san agustin,9481,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.87884,""longitude"":-76.26722}",Colombia,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),16
ICx4aPEtDt,,PPL,CO,3670280,,sampues,21204,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":9.18361,""longitude"":-75.38167}",Colombia,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),27
IFcntbAOUZ,,PPL,CO,3667211,,tibasosa,3535,Thu Dec 12 2019 14:16:10 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.75,""longitude"":-73}",Colombia,Thu Dec 12 2019 14:16:10 GMT-0500 (Colombia Standard Time),36
IFmFGLRUmo,,PPL,CO,3672068,,planeta rica,37297,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":8.4115,""longitude"":-75.58508}",Colombia,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),12
IRXOfAFJly,,PPL,CO,3671308,,puerto triunfo,4055,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.87262,""longitude"":-74.64029}",Colombia,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),2
ITlNTLCkf5,,PPL,CO,3689551,,guayabal,5339,Thu Dec 12 2019 14:17:20 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.03103,""longitude"":-74.88683}",Colombia,Thu Dec 12 2019 14:17:20 GMT-0500 (Colombia Standard Time),28
IWmjDx0yLx,,PPL,CO,3668033,,silos,1300,Thu Dec 12 2019 14:16:11 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":7.20524,""longitude"":-72.75639}",Colombia,Thu Dec 12 2019 14:16:11 GMT-0500 (Colombia Standard Time),21
IXFvTcGDyt,,PPL,CO,3676417,,lopez,3699,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":2.43333,""longitude"":-76.8}",Colombia,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),9
IY49rqAIJk,,PPL,CO,3665741,,yarumal,22368,Thu Dec 12 2019 14:16:08 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.96321,""longitude"":-75.41738}",Colombia,Thu Dec 12 2019 14:16:08 GMT-0500 (Colombia Standard Time),2
Ig4ypMKb7A,,PPL,CO,3670700,,risaralda,5421,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.16647,""longitude"":-75.76595}",Colombia,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),37
IlSSRqnNaJ,,PPL,CO,3688170,,cabrera,1397,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":3.98598,""longitude"":-74.48283}",Colombia,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),33
IzIu9pRkqL,,PPLX,CO,3670475,,sabaneta,34172,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.15153,""longitude"":-75.61657}",Colombia,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),2
J1JWW6GvQW,,PPL,CO,3686540,,chinu,19596,Thu Dec 12 2019 14:17:17 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":9.10569,""longitude"":-75.39812}",Colombia,Thu Dec 12 2019 14:17:17 GMT-0500 (Colombia Standard Time),12
J4Odb3cmdv,,PPL,CO,3690577,,acacias,40627,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":3.98695,""longitude"":-73.75797}",Colombia,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),19
J50FsgiMr3,,PPL,CO,3681732,,guadalupe,2181,Thu Dec 12 2019 14:17:14 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.2464,""longitude"":-73.41833}",Colombia,Thu Dec 12 2019 14:17:14 GMT-0500 (Colombia Standard Time),26
J7S3XnBJOs,,PPL,CO,3666903,,topaipi,1099,Thu Dec 12 2019 14:16:10 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.33457,""longitude"":-74.30292}",Colombia,Thu Dec 12 2019 14:16:10 GMT-0500 (Colombia Standard Time),33
JAyZUDQgLM,,PPL,CO,3673690,,nuqui,2741,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.7125,""longitude"":-77.27083}",Colombia,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),11
JFLYHjBRDG,,PPL,CO,3678363,,la montanita,3305,Thu Dec 12 2019 14:17:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.4766,""longitude"":-75.4398}",Colombia,Thu Dec 12 2019 14:17:12 GMT-0500 (Colombia Standard Time),8
JOHrSnPJ1r,,PPL,CO,3670383,,saladoblanco,1662,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.99244,""longitude"":-76.04335}",Colombia,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),16
JOlua4K0w4,,PPL,CO,3682481,,filadelfia,5064,Thu Dec 12 2019 14:17:15 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.29606,""longitude"":-75.5612}",Colombia,Thu Dec 12 2019 14:17:15 GMT-0500 (Colombia Standard Time),37
JY8YSyauN4,,PPL,CO,3684692,,el carmen,2258,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.88778,""longitude"":-75.16417}",Colombia,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),11
JgTAEMpO16,,PPL,CO,3670874,,repelon,18685,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":10.49194,""longitude"":-75.12917}",Colombia,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),4
