PLAZO,CAPITAL,DÍAS MORA,INGRESOS MENSUALES,GASTOS MENSUALES,NUM.CREDITOS SOLICITADOS,USUARIO RECURRENTE,latitud,longitud,meses_transcurridos,ESTRATO,mes_de_pago,TIPO EMPLEO_empleado,TIPO EMPLEO_independiente,TIPO EMPLEO_pensionado,TIPO EMPLEO_prestador de servicios,TIPO DE VIVIENDA_familiar,TIPO DE VIVIENDA_propia,AÑOS EN LA VIVIENDA_mas de 5 anos,AÑOS EN LA VIVIENDA_menos de un ano,TIPO DE CONTRATO_prestacion de servicios,TIPO DE CONTRATO_termino fijo,PERIODO DE PAGO_quincenal,ESTADO CIVIL_comprometido/a,ESTADO CIVIL_divorciado/a,ESTADO CIVIL_soltero/a,ESTADO CIVIL_union libre,ESTADO CIVIL_viudo/a,NIVEL EDUCATIVO_postgrado,NIVEL EDUCATIVO_primaria,NIVEL EDUCATIVO_profesional,NIVEL EDUCATIVO_secundaria,NIVEL EDUCATIVO_tecnico,NIVEL EDUCATIVO_tecnologo,TIPO DE VEHICULO_moto,TIPO DE VEHICULO_ninguno,Estado,Estado_Estimado,Probabilidad
30.0,0.2,1902.0,1.5,0.55,2.0,1.0,3.43722,-76.5225,8.869908015768722,3.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,80.57
30.0,0.2,1692.0,1.012,0.69,1.0,0.0,6.25184,-75.56359,50.45992115637319,3.0,9.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,48.97
30.0,0.31,1972.0,1.2,0.35,1.0,0.0,2.93833,-73.20833,31.192509855453352,3.0,12.0,-1.1102230246251565e-16,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,1,1,87.84
30.0,0.3,478.0,5.0,1.0,1.0,0.0,4.60971,-74.08175,55.58475689881735,3.0,4.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,7.8
30.0,0.5,1294.0,1.4,0.5,1.0,0.0,6.25184,-75.56359,30.32194480946124,2.0,10.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,1,1,90.97
30.0,0.22,2080.0,2.0,0.8,1.0,0.0,6.25184,-75.56359,21.38633377135348,2.0,8.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,80.6
30.0,0.25,1696.0,3.0,1.0,1.0,0.0,4.81333,-75.69611,27.463863337713533,3.0,9.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,67.62
30.0,0.2,1404.0,2.0,1.8,1.0,0.0,2.43823,-76.61316,44.02102496714849,3.0,6.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,34.29
30.0,0.35,829.0,2.0,0.5,1.0,0.0,6.25184,-75.56359,177.49671484888304,3.0,11.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,25.69
30.0,0.15,1384.0,1.8,1.0,1.0,0.0,10.96854,-74.78132,31.192509855453352,1.0,7.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,46.04
30.0,0.3,1577.0,1.879043456895662,0.6,1.0,0.0,6.25184,-75.56359,31.192509855453352,3.0,4.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,61.42
30.0,0.16,1996.0,1.0,0.19999999999999996,1.0,0.0,4.60971,-74.08175,33.44283837056505,2.0,11.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,1,1,88.04
30.0,0.11000000000000001,830.0,1.3,0.5,1.0,0.0,4.60971,-74.08175,31.192509855453352,2.0,9.0,-1.1102230246251565e-16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,15.16
17.0,0.2,1165.0,4.0,2.0,1.0,0.0,10.15031,-73.9614,31.192509855453352,3.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,6.3
30.0,0.25,1786.0,2.6,0.7,1.0,0.0,4.60971,-74.08175,26.31406044678055,2.0,6.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,81.16
30.0,0.15,2120.0,1.5,0.78,1.0,0.0,3.53944,-76.30361,31.192509855453352,3.0,7.0,-1.1102230246251565e-16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,92.02
30.0,0.18,1672.0,4.8,1.0,1.0,0.0,7.12539,-73.1198,31.192509855453352,5.0,10.0,-1.1102230246251565e-16,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,1,1,83.83
30.0,0.25,686.0,2.043602061670395,0.6,1.0,0.0,4.60971,-74.08175,31.192509855453352,3.0,6.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,6.54
30.0,0.3,2186.0,2.186225963956652,0.6,1.0,0.0,4.60971,-74.08175,66.0,3.0,5.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,87.88
30.0,0.3,1967.0,2.0,1.0,1.0,0.0,4.60971,-74.08175,31.192509855453352,2.0,9.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,78.55
30.0,0.2,1336.0,1.1,0.19999999999999996,1.0,0.0,4.60971,-74.08175,10.611038107752954,2.0,9.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,1,1,59.42
30.0,0.14,1968.0,0.8999999999999999,0.00014999999999998348,1.0,0.0,10.96854,-74.78132,31.192509855453352,3.0,12.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,84.89
30.0,0.15,1060.0,1.2,0.45,1.0,0.0,6.25184,-75.56359,360.0,2.0,12.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,56.81
30.0,0.25,1344.0,1.4,0.45,1.0,0.0,7.97917,-75.4202,12.352168199737186,2.0,8.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,1,1,79.47
30.0,0.23,800.0,1.2,0.5,1.0,0.0,11.24079,-74.19904,25.492772667542702,2.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,22.72
30.0,0.2,1863.0,1.03,0.5,2.0,1.0,4.60971,-74.08175,108.0,2.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,0,1,87.68
30.0,0.2,797.0,1.75,0.6,1.0,0.0,4.57937,-74.21682,8.14717477003942,3.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,5.71
30.0,0.2,1933.0,1.2,0.5,1.0,0.0,4.60971,-74.08175,12.680683311432325,2.0,1.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,78.01
30.0,0.35,768.0,1.1,0.49,1.0,0.0,4.60971,-74.08175,11.892247043363994,3.0,8.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,0,0,41.42
30.0,0.35,1678.0,1.95,1.0,1.0,0.0,7.12539,-73.1198,28.482260183968464,3.0,5.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,62.71
28.0,0.2,2006.0,2.0,0.35,1.0,0.0,10.96854,-74.78132,31.192509855453352,3.0,11.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,1,1,93.2
30.0,0.15,576.0,1.9,0.9,1.0,0.0,4.60971,-74.08175,27.33245729303548,2.0,5.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,2.27
29.0,0.25,2851.0,1.956384510609439,0.6,1.0,0.0,4.60971,-74.08175,31.192509855453352,3.0,7.0,-1.1102230246251565e-16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,97.81
30.0,0.3,1009.0,2.1,0.5,1.0,0.0,2.43823,-76.61316,108.0,2.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,50.44
30.0,0.2,2094.0,1.58,0.3,2.0,1.0,4.60971,-74.08175,12.0,2.0,8.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,71.57
30.0,0.3,1933.0,3.3,1.8,1.0,0.0,4.60971,-74.08175,31.192509855453352,4.0,1.0,-1.1102230246251565e-16,-1.3877787807814457e-17,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,81.06
30.0,0.17,973.0,0.935,0.54,1.0,0.0,1.21361,-77.28111,8.11432325886991,2.0,10.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,1.0,0.0,0,0,39.64
30.0,0.2,1836.0,2.5,0.6,1.0,0.0,6.25184,-75.56359,35.54533508541393,2.0,4.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,61.11
30.0,0.3,1527.0,3.0,0.75,1.0,0.0,6.25184,-75.56359,22.568988173455978,4.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,51.46
30.0,0.15,2794.0,1.7429573967875207,0.6,1.0,0.0,4.60971,-74.08175,12.0,3.0,9.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,93.48
30.0,0.25,701.0,3.5,0.75,1.0,0.0,4.61889,-75.63583,31.192509855453352,4.0,6.0,-1.1102230246251565e-16,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,25.58
30.0,0.15,1854.0,0.95,0.34,1.0,0.0,3.43722,-76.5225,84.0,1.0,4.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,77.41
30.0,0.35,2856.0,2.2368702851247075,0.6,1.0,0.0,7.53941,-72.77238,12.0,3.0,7.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,98.32
30.0,0.3,1924.0,1.6,0.75,1.0,0.0,4.60971,-74.08175,0.0,4.0,1.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,1,1,93.42
30.0,0.25,1195.0,1.9,0.5,1.0,0.0,4.60971,-74.08175,31.192509855453352,2.0,1.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,19.54
30.0,0.3,574.0,2.64,1.7,1.0,0.0,8.09263,-76.72822,104.00788436268068,2.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,13.22
30.0,0.25,620.0,2.63,0.6,1.0,0.0,1.1528400000000003,-76.65208,34.32982917214192,1.0,12.0,-1.1102230246251565e-16,-1.3877787807814457e-17,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,10.43
30.0,0.2,952.0,3.9000000000000004,2.1,1.0,0.0,4.60971,-74.08175,96.419185282523,2.0,9.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,14.64
30.0,0.5,1433.0,1.2,0.4,1.0,0.0,4.142,-73.62664,72.33902759526939,3.0,6.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,87.72
30.0,0.2,1116.0,1.4,0.7,1.0,0.0,4.60971,-74.08175,31.192509855453352,2.0,7.0,-1.1102230246251565e-16,-1.3877787807814457e-17,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,0,1,63.39
29.0,0.15,829.0,2.3,1.6,1.0,0.0,4.60971,-74.08175,31.192509855453352,3.0,4.0,-1.1102230246251565e-16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,12.59
30.0,0.15,1207.0,2.060273446250415,0.6,1.0,0.0,4.81333,-75.69611,156.0,5.0,7.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,20.78
30.0,0.15,640.0,13.5,0.75,1.0,0.0,4.60971,-74.08175,12.582128777923785,2.0,5.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,2.74
30.0,0.2,1257.0,1.285,0.35,1.0,0.0,4.60971,-74.08175,21.944809461235216,4.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,19.62
30.0,0.5,609.0,1.8,0.79,1.0,0.0,6.25184,-75.56359,73.0946123521682,3.0,9.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,23.7
30.0,0.25,1281.0,1.6892,0.6057,1.0,0.0,4.60971,-74.08175,140.2431011826544,3.0,11.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,58.94
30.0,0.25,695.0,2.27497,0.7,1.0,0.0,4.60971,-74.08175,91.98423127463865,3.0,6.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,18.95
30.0,0.15,2806.0,1.5646845788878512,0.6,1.0,0.0,6.25184,-75.56359,22.0,2.0,8.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,95.21
30.0,0.15,953.0,1.3,0.5,1.0,0.0,4.60971,-74.08175,25.722733245729305,2.0,5.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,18.19
30.0,0.22,1889.0,8.0,2.0,1.0,0.0,1.9761100000000003,-75.79454,31.192509855453352,2.0,2.9999999999999996,-1.1102230246251565e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,89.59
30.0,0.2,1470.0,0.8999999999999999,0.55,1.0,0.0,4.60971,-74.08175,31.192509855453352,3.0,4.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,59.16
30.0,0.2,2022.0,2.3,1.0,1.0,0.0,4.60971,-74.08175,5.0,3.0,10.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,73.73
30.0,0.25,1267.0,3.5,1.5,1.0,0.0,4.60971,-74.08175,40.07884362680684,2.0,1.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,25.28
30.0,0.3,1274.0,10.4,2.2,1.0,0.0,6.17591,-75.59174,181.2089356110381,4.0,11.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,47.65
30.0,0.25,1356.0,2.868813,1.05,1.0,0.0,7.06528,-73.85472,64.65177398160316,2.0,8.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,1.0,0.0,1,1,70.86
30.0,0.15,596.0,1.6892013663765528,0.6,1.0,0.0,4.08466,-76.19536,60.0,2.0,5.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,4.1
30.0,0.15,1573.0,1.0699999999999998,0.5,1.0,0.0,4.60971,-74.08175,9.395532194480943,2.0,1.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,1,1,70.46
30.0,0.2,601.0,1.95,0.6,1.0,0.0,4.91857,-74.02799,31.192509855453352,4.0,9.0,-1.1102230246251565e-16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,6.24
30.0,0.2,542.9999999999999,1.5,0.3,1.0,0.0,4.60971,-74.08175,287.7792378449409,3.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,7.55
30.0,0.3,1631.0,2.088727778969753,0.6,1.0,0.0,4.60971,-74.08175,31.192509855453352,3.0,12.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,59.93
30.0,0.18,1932.0,0.8999999999999999,0.25,1.0,0.0,6.25184,-75.56359,31.192509855453352,2.0,1.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,87.92
30.0,0.15,1989.0,1.1600000000000001,0.5,1.0,0.0,6.18461,-75.59913,31.192509855453352,1.0,11.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,61.74
30.0,0.2,761.0,3.0,0.9,1.0,0.0,6.25184,-75.56359,31.192509855453352,3.0,2.9999999999999996,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,9.99
30.0,0.1,1414.0,1.0,1.0,1.0,0.0,4.60971,-74.08175,31.192509855453352,4.0,8.0,-1.1102230246251565e-16,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,26.97
29.0,0.2,1683.0,0.8199999999999998,0.3,1.0,0.0,4.60971,-74.08175,11.038107752956634,3.0,9.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,1,1,82.63
